id number,state,started on,completed,time taken,grade/20.00
28706232,Finished,1 October 2022  3:22 PM,1 October 2022  4:25 PM,63.0,16.13
28706938,Finished,1 October 2022  3:24 PM,1 October 2022  3:50 PM,25.97,16.13
28710067,Finished,1 October 2022  3:24 PM,1 October 2022  3:52 PM,27.67,20.0
3802503,Finished,1 October 2022  3:26 PM,1 October 2022  4:14 PM,47.72,12.9
28712088,Finished,1 October 2022  3:26 PM,1 October 2022  4:08 PM,42.17,17.42
28627431,Finished,1 October 2022  3:27 PM,1 October 2022  4:14 PM,47.22,15.48
28712760,Finished,1 October 2022  3:28 PM,1 October 2022  5:03 PM,95.0,20.0
28708212,Finished,1 October 2022  3:33 PM,1 October 2022  4:08 PM,34.32,16.13
21215817,Finished,1 October 2022  3:34 PM,1 October 2022  4:21 PM,46.93,12.9
28707726,Finished,1 October 2022  3:34 PM,1 October 2022  4:42 PM,68.0,16.13
28711501,Finished,1 October 2022  3:37 PM,1 October 2022  4:25 PM,48.12,16.13
28720764,Finished,1 October 2022  3:38 PM,1 October 2022  3:58 PM,20.03,13.55
3520774,Finished,1 October 2022  3:39 PM,1 October 2022  4:32 PM,53.22,11.61
28707756,Finished,1 October 2022  3:39 PM,1 October 2022  4:40 PM,60.0,20.0
21200169,Finished,1 October 2022  3:40 PM,1 October 2022  5:40 PM,120.0,17.42
28606874,Finished,1 October 2022  3:40 PM,1 October 2022  4:30 PM,50.28,12.9
21200977,Finished,1 October 2022  3:41 PM,1 October 2022  4:23 PM,41.38,20.0
3700291,Finished,1 October 2022  3:46 PM,1 October 2022  4:13 PM,26.83,6.45
3704907,Finished,1 October 2022  3:47 PM,1 October 2022  5:47 PM,120.0,20.0
28707365,Finished,1 October 2022  3:47 PM,1 October 2022  4:40 PM,52.58,20.0
28711545,Finished,1 October 2022  3:57 PM,1 October 2022  4:42 PM,45.65,20.0
28711811,Finished,1 October 2022  3:58 PM,1 October 2022  5:10 PM,71.0,14.84
28706848,Finished,1 October 2022  3:58 PM,1 October 2022  5:18 PM,79.0,18.71
28708160,Finished,1 October 2022  4:00 PM,1 October 2022  6:01 PM,120.0,19.35
28718611,Finished,1 October 2022  4:02 PM,1 October 2022  4:35 PM,33.8,10.32
3804052,Finished,1 October 2022  4:02 PM,1 October 2022  4:29 PM,27.35,20.0
28713301,Finished,1 October 2022  4:02 PM,1 October 2022  4:27 PM,24.7,16.13
28618109,Finished,1 October 2022  4:02 PM,1 October 2022  5:45 PM,102.0,18.71
3702042,Finished,1 October 2022  4:03 PM,1 October 2022  5:05 PM,61.0,20.0
3701324,Finished,1 October 2022  4:05 PM,1 October 2022  5:15 PM,69.0,20.0
28606787,Finished,1 October 2022  4:11 PM,1 October 2022  5:22 PM,71.0,20.0
28602661,Finished,1 October 2022  4:13 PM,1 October 2022  5:52 PM,99.0,20.0
28710263,Finished,1 October 2022  4:13 PM,1 October 2022  4:48 PM,34.97,17.42
28707797,Finished,1 October 2022  4:13 PM,1 October 2022  4:48 PM,34.92,17.42
3808150,Finished,1 October 2022  4:14 PM,1 October 2022  6:03 PM,109.0,13.55
28607959,Finished,1 October 2022  4:15 PM,1 October 2022  4:41 PM,25.9,20.0
28712278,Finished,1 October 2022  4:16 PM,1 October 2022  4:37 PM,21.08,20.0
21219688,Finished,1 October 2022  4:16 PM,1 October 2022  4:40 PM,23.3,13.23
28720263,Finished,1 October 2022  4:18 PM,1 October 2022  4:56 PM,38.52,16.13
3872127,Finished,1 October 2022  4:18 PM,1 October 2022  5:04 PM,45.58,19.35
3804183,Finished,1 October 2022  4:20 PM,1 October 2022  4:51 PM,30.7,14.84
28716648,Finished,1 October 2022  4:24 PM,1 October 2022  4:48 PM,24.08,20.0
21113286,Finished,1 October 2022  4:24 PM,1 October 2022  5:07 PM,42.77,20.0
28707475,Finished,1 October 2022  4:24 PM,1 October 2022  5:29 PM,64.0,16.13
28709630,Finished,1 October 2022  4:25 PM,1 October 2022  5:21 PM,56.57,20.0
28706664,Finished,1 October 2022  4:25 PM,1 October 2022  5:08 PM,42.72,20.0
28716428,Finished,1 October 2022  4:25 PM,1 October 2022  5:03 PM,37.55,20.0
28602183,Finished,1 October 2022  4:26 PM,1 October 2022  5:53 PM,86.0,16.77
28710621,Finished,1 October 2022  4:27 PM,1 October 2022  5:47 PM,80.0,20.0
28705401,Finished,1 October 2022  4:27 PM,1 October 2022  5:29 PM,61.0,16.13
28718775,Finished,1 October 2022  4:28 PM,1 October 2022  5:22 PM,54.12,20.0
28709428,Finished,1 October 2022  4:28 PM,1 October 2022  4:36 PM,8.37,16.13
28720888,Finished,1 October 2022  4:28 PM,1 October 2022  5:29 PM,60.0,20.0
28616272,Finished,1 October 2022  4:29 PM,1 October 2022  6:29 PM,120.0,20.0
28712429,Finished,1 October 2022  4:29 PM,1 October 2022  6:00 PM,90.0,20.0
28712609,Finished,1 October 2022  4:30 PM,1 October 2022  5:20 PM,50.12,20.0
28709278,Finished,1 October 2022  4:31 PM,1 October 2022  6:30 PM,118.0,20.0
3800073,Finished,1 October 2022  4:33 PM,1 October 2022  6:21 PM,107.0,17.42
21218709,Finished,1 October 2022  4:38 PM,1 October 2022  5:43 PM,64.0,20.0
28708274,Finished,1 October 2022  4:39 PM,1 October 2022  5:22 PM,43.25,16.77
28711710,Finished,1 October 2022  4:39 PM,1 October 2022  5:27 PM,47.85,16.13
3702508,Finished,1 October 2022  4:39 PM,1 October 2022  5:00 PM,20.83,20.0
21214576,Finished,1 October 2022  4:40 PM,1 October 2022  5:20 PM,40.45,12.9
28710097,Finished,1 October 2022  4:42 PM,1 October 2022  5:22 PM,40.23,15.48
21117173,Finished,1 October 2022  4:43 PM,1 October 2022  5:54 PM,71.0,13.55
28620097,Finished,1 October 2022  4:50 PM,1 October 2022  6:05 PM,74.0,20.0
28613143,Finished,1 October 2022  5:00 PM,1 October 2022  5:54 PM,54.28,20.0
28706765,Finished,1 October 2022  5:02 PM,1 October 2022  5:56 PM,54.67,16.13
28706762,Finished,1 October 2022  5:07 PM,1 October 2022  5:33 PM,26.13,14.84
28706076,Finished,1 October 2022  5:09 PM,1 October 2022  5:21 PM,12.33,17.42
28705068,Finished,1 October 2022  5:12 PM,1 October 2022  6:04 PM,51.88,20.0
3802649,Finished,1 October 2022  5:14 PM,1 October 2022  5:48 PM,34.7,18.71
3971297,Finished,1 October 2022  5:14 PM,1 October 2022  6:26 PM,71.0,16.77
21208501,Finished,1 October 2022  5:18 PM,1 October 2022  5:51 PM,32.6,19.35
3800477,Finished,1 October 2022  5:21 PM,1 October 2022  6:14 PM,53.35,15.48
28608893,Finished,1 October 2022  5:24 PM,1 October 2022  5:38 PM,13.58,20.0
28610654,Finished,1 October 2022  5:27 PM,1 October 2022  5:54 PM,26.65,19.35
28607928,Finished,1 October 2022  5:44 PM,1 October 2022  6:13 PM,28.22,11.61
21200527,Finished,1 October 2022  6:01 PM,1 October 2022  6:20 PM,19.12,10.32
3803177,Finished,1 October 2022  6:12 PM,1 October 2022  6:26 PM,13.47,14.84
28709878,Finished,3 October 2022  4:10 PM,3 October 2022  5:05 PM,55.07,19.69
28708645,Finished,4 October 2022  9:17 AM,4 October 2022  10:05 AM,48.27,10.36
28707195,Finished,4 October 2022  12:55 PM,4 October 2022  2:02 PM,66.0,19.38
28630611,Finished,5 October 2022  1:05 PM,5 October 2022  2:02 PM,56.25,20.0
28616341,Finished,5 October 2022  2:02 PM,5 October 2022  2:59 PM,56.78,20.0
28631029,Finished,5 October 2022  4:16 PM,5 October 2022  5:06 PM,49.67,19.69
21200809,Finished,5 October 2022  4:27 PM,5 October 2022  4:46 PM,18.97,19.69
28710401,Finished,5 October 2022  4:48 PM,5 October 2022  5:22 PM,33.72,19.69
28713149,Finished,5 October 2022  5:18 PM,5 October 2022  6:27 PM,69.0,18.15
3802649,Finished,6 October 2022  1:19 PM,6 October 2022  2:10 PM,50.35,19.18
28700380,Finished,6 October 2022  3:02 PM,6 October 2022  4:11 PM,68.0,19.79
28624266,Finished,6 October 2022  3:07 PM,6 October 2022  4:09 PM,61.0,19.38
28706128,Finished,6 October 2022  3:07 PM,6 October 2022  4:09 PM,61.0,19.69
28706456,Finished,6 October 2022  3:08 PM,6 October 2022  4:09 PM,61.0,19.79
28701368,Finished,6 October 2022  3:08 PM,6 October 2022  4:11 PM,62.0,20.0
28711664,Finished,6 October 2022  3:54 PM,6 October 2022  4:31 PM,36.67,19.38
28711626,Finished,6 October 2022  3:54 PM,6 October 2022  4:29 PM,34.85,19.38
28738728,Finished,6 October 2022  5:11 PM,6 October 2022  5:41 PM,30.08,14.77
28712800,Finished,6 October 2022  8:23 PM,6 October 2022  8:59 PM,35.82,15.59
28602183,Finished,6 October 2022  10:47 PM,7 October 2022  12:47 AM,120.0,15.59
21203528,Finished,7 October 2022  10:29 AM,7 October 2022  11:12 AM,42.88,15.38
21201851,Finished,7 October 2022  1:07 PM,7 October 2022  2:58 PM,111.0,15.59
28706232,Finished,7 October 2022  1:45 PM,7 October 2022  2:42 PM,56.43,14.36
28609357,Finished,7 October 2022  2:39 PM,7 October 2022  3:15 PM,36.6,15.28
28707798,Finished,7 October 2022  3:13 PM,7 October 2022  3:39 PM,26.5,12.97
28608444,Finished,7 October 2022  4:03 PM,7 October 2022  4:37 PM,34.42,20.0
21213350,Finished,7 October 2022  4:12 PM,7 October 2022  5:42 PM,90.0,19.08
28601294,Finished,7 October 2022  4:30 PM,7 October 2022  6:30 PM,119.0,16.26
28721870,Finished,7 October 2022  4:32 PM,7 October 2022  5:25 PM,52.72,20.0
28706827,Finished,7 October 2022  4:43 PM,7 October 2022  5:41 PM,58.35,16.31
28627904,Finished,7 October 2022  4:43 PM,7 October 2022  5:28 PM,45.2,20.0
21200527,Finished,7 October 2022  4:56 PM,7 October 2022  6:10 PM,74.0,10.36
21201131,Finished,7 October 2022  5:29 PM,7 October 2022  6:40 PM,70.0,15.38
28711951,Finished,7 October 2022  5:58 PM,7 October 2022  7:05 PM,66.0,17.95
3800655,Finished,7 October 2022  6:14 PM,7 October 2022  8:14 PM,119.0,14.82
28711002,Finished,7 October 2022  6:17 PM,7 October 2022  7:20 PM,63.0,18.87
28706745,Finished,7 October 2022  6:21 PM,7 October 2022  6:35 PM,13.95,19.33
28614730,Finished,7 October 2022  7:16 PM,7 October 2022  8:08 PM,51.73,16.82
28709630,Finished,7 October 2022  7:20 PM,7 October 2022  8:49 PM,88.0,15.08
28706138,Finished,7 October 2022  8:08 PM,7 October 2022  9:09 PM,61.0,19.69
28707210,Finished,7 October 2022  8:10 PM,7 October 2022  9:14 PM,63.0,19.38
3702933,Finished,7 October 2022  8:25 PM,7 October 2022  8:53 PM,27.57,18.05
3803083,Finished,7 October 2022  8:38 PM,7 October 2022  9:33 PM,55.08,19.69
3803110,Finished,7 October 2022  8:39 PM,7 October 2022  9:06 PM,26.93,19.64
28614630,Finished,7 October 2022  9:13 PM,7 October 2022  10:34 PM,81.0,18.05
28708934,Finished,7 October 2022  9:52 PM,7 October 2022  10:51 PM,58.55,19.69
28706415,Finished,7 October 2022  10:03 PM,7 October 2022  11:07 PM,64.0,19.38
28706052,Finished,7 October 2022  10:20 PM,8 October 2022  12:20 AM,120.0,15.9
28620133,Finished,7 October 2022  10:24 PM,7 October 2022  10:30 PM,6.2,18.21
21212519,Finished,7 October 2022  10:29 PM,8 October 2022  12:29 AM,119.0,13.23
21215298,Finished,7 October 2022  10:29 PM,8 October 2022  12:18 AM,108.0,13.95
21208523,Finished,7 October 2022  10:31 PM,7 October 2022  11:18 PM,47.12,16.1
28706087,Finished,7 October 2022  10:46 PM,8 October 2022  12:32 AM,105.0,18.41
3702042,Finished,7 October 2022  10:50 PM,7 October 2022  11:01 PM,10.53,14.36
21200397,Finished,7 October 2022  11:00 PM,8 October 2022  1:00 AM,120.0,19.38
28707404,Finished,7 October 2022  11:08 PM,7 October 2022  11:18 PM,9.75,19.69
28708977,Finished,7 October 2022  11:11 PM,8 October 2022  12:56 AM,104.0,19.69
28605493,Finished,7 October 2022  11:14 PM,8 October 2022  12:33 AM,78.0,18.67
28605540,Finished,7 October 2022  11:15 PM,8 October 2022  1:14 AM,119.0,20.0
28710344,Finished,8 October 2022  12:09 AM,8 October 2022  1:17 AM,67.0,20.0
28706664,Finished,8 October 2022  1:10 AM,8 October 2022  1:47 AM,36.55,19.79
28705957,Finished,8 October 2022  6:19 AM,8 October 2022  7:25 AM,65.0,7.59
21200169,Finished,8 October 2022  7:42 AM,8 October 2022  8:51 AM,69.0,19.38
28711288,Finished,8 October 2022  8:35 AM,8 October 2022  9:59 AM,84.0,16.31
3804605,Finished,8 October 2022  9:29 AM,8 October 2022  10:13 AM,43.4,19.69
28602815,Finished,8 October 2022  9:40 AM,8 October 2022  10:16 AM,35.28,19.69
3803088,Finished,8 October 2022  10:01 AM,8 October 2022  11:11 AM,70.0,20.0
28707696,Finished,8 October 2022  10:08 AM,8 October 2022  10:56 AM,47.98,19.38
28706346,Finished,8 October 2022  10:27 AM,8 October 2022  11:15 AM,48.08,20.0
28707889,Finished,8 October 2022  10:28 AM,8 October 2022  12:03 PM,95.0,18.36
28705959,Finished,8 October 2022  10:29 AM,8 October 2022  11:19 AM,50.1,20.0
28606787,Finished,8 October 2022  10:30 AM,8 October 2022  12:30 PM,120.0,20.0
28707630,Finished,8 October 2022  10:33 AM,8 October 2022  11:20 AM,46.58,19.69
28706411,Finished,8 October 2022  10:34 AM,8 October 2022  11:20 AM,46.08,19.69
28705948,Finished,8 October 2022  10:36 AM,8 October 2022  11:20 AM,43.82,19.69
28707726,Finished,8 October 2022  10:58 AM,8 October 2022  12:34 PM,95.0,9.13
3673536,Finished,8 October 2022  11:11 AM,8 October 2022  12:00 PM,48.82,19.69
28725032,Finished,8 October 2022  11:13 AM,8 October 2022  11:53 AM,39.35,19.69
28713301,Finished,8 October 2022  11:15 AM,8 October 2022  12:19 PM,63.0,19.69
28705068,Finished,8 October 2022  11:32 AM,8 October 2022  11:58 AM,25.95,19.08
28602563,Finished,8 October 2022  11:53 AM,8 October 2022  12:15 PM,21.2,19.69
28706112,Finished,8 October 2022  11:54 AM,8 October 2022  1:18 PM,84.0,20.0
28709428,Finished,8 October 2022  11:54 AM,8 October 2022  12:17 PM,23.92,20.0
28600470,Finished,8 October 2022  12:02 PM,8 October 2022  1:37 PM,95.0,19.08
28707917,Finished,8 October 2022  12:03 PM,8 October 2022  12:42 PM,39.08,19.69
3811446,Finished,8 October 2022  12:04 PM,8 October 2022  1:18 PM,73.0,19.08
28729891,Finished,8 October 2022  12:05 PM,8 October 2022  12:43 PM,38.1,20.0
28710114,Finished,8 October 2022  12:07 PM,8 October 2022  1:39 PM,92.0,19.18
3672079,Finished,8 October 2022  12:07 PM,8 October 2022  1:31 PM,83.0,19.69
21214576,Finished,8 October 2022  12:09 PM,8 October 2022  1:07 PM,57.98,19.38
3802503,Finished,8 October 2022  12:15 PM,8 October 2022  12:41 PM,25.87,14.87
21218316,Finished,8 October 2022  12:51 PM,8 October 2022  2:42 PM,110.0,18.46
21113317,Finished,8 October 2022  12:56 PM,8 October 2022  2:02 PM,65.0,10.46
28618109,Finished,8 October 2022  1:08 PM,8 October 2022  2:36 PM,88.0,13.85
28708078,Finished,8 October 2022  1:44 PM,8 October 2022  2:01 PM,16.9,19.69
21212724,Finished,8 October 2022  1:47 PM,8 October 2022  2:16 PM,28.12,17.23
21208634,Finished,8 October 2022  1:57 PM,8 October 2022  2:54 PM,57.57,19.08
28634278,Finished,8 October 2022  2:02 PM,8 October 2022  2:19 PM,17.0,19.69
28606874,Finished,8 October 2022  2:05 PM,8 October 2022  3:17 PM,72.0,10.31
21209708,Finished,8 October 2022  2:06 PM,8 October 2022  2:54 PM,48.55,19.38
28618735,Finished,8 October 2022  2:10 PM,8 October 2022  2:53 PM,42.72,19.69
28609220,Finished,8 October 2022  2:13 PM,8 October 2022  2:27 PM,14.4,16.0
3700119,Finished,8 October 2022  2:14 PM,8 October 2022  3:03 PM,49.03,20.0
28604542,Finished,8 October 2022  2:14 PM,8 October 2022  3:03 PM,49.03,20.0
28627431,Finished,8 October 2022  2:18 PM,8 October 2022  2:46 PM,27.27,15.79
28717281,Finished,8 October 2022  2:35 PM,8 October 2022  3:49 PM,73.0,14.77
28717249,Finished,8 October 2022  2:37 PM,8 October 2022  3:49 PM,71.0,13.85
21200572,Finished,8 October 2022  2:43 PM,8 October 2022  3:01 PM,18.62,17.95
21207306,Finished,8 October 2022  2:50 PM,8 October 2022  4:06 PM,76.0,18.67
28607928,Finished,8 October 2022  2:53 PM,8 October 2022  4:25 PM,92.0,14.77
28711505,Finished,8 October 2022  2:58 PM,8 October 2022  3:22 PM,24.47,15.49
3521887,Finished,8 October 2022  2:59 PM,8 October 2022  3:37 PM,37.07,19.69
3801002,Finished,8 October 2022  3:00 PM,8 October 2022  4:39 PM,99.0,14.26
28711733,Finished,8 October 2022  3:01 PM,8 October 2022  4:22 PM,80.0,18.46
28711772,Finished,8 October 2022  3:01 PM,8 October 2022  4:21 PM,79.0,19.69
28711710,Finished,8 October 2022  3:02 PM,8 October 2022  3:35 PM,33.47,15.08
28610536,Finished,8 October 2022  3:04 PM,8 October 2022  3:33 PM,29.17,13.85
21215141,Finished,8 October 2022  3:04 PM,8 October 2022  4:05 PM,61.0,18.05
28706563,Finished,8 October 2022  3:04 PM,8 October 2022  4:09 PM,65.0,18.87
28706331,Finished,8 October 2022  3:04 PM,8 October 2022  4:10 PM,66.0,19.08
28711936,Finished,8 October 2022  3:06 PM,8 October 2022  4:05 PM,59.6,18.15
21213030,Finished,8 October 2022  3:07 PM,8 October 2022  3:53 PM,46.48,19.69
28707475,Finished,8 October 2022  3:09 PM,8 October 2022  3:47 PM,38.45,19.49
21119283,Finished,8 October 2022  3:09 PM,8 October 2022  3:46 PM,36.85,18.26
28706762,Finished,8 October 2022  3:12 PM,8 October 2022  3:41 PM,29.03,17.74
28706879,Finished,8 October 2022  3:12 PM,8 October 2022  4:08 PM,55.6,20.0
28710067,Finished,8 October 2022  3:13 PM,8 October 2022  4:08 PM,54.78,19.08
28708067,Finished,8 October 2022  3:13 PM,8 October 2022  4:08 PM,55.35,19.79
28707797,Finished,8 October 2022  3:15 PM,8 October 2022  4:19 PM,64.0,17.74
3808685,Finished,8 October 2022  3:15 PM,8 October 2022  4:12 PM,56.22,19.69
28710263,Finished,8 October 2022  3:16 PM,8 October 2022  4:22 PM,66.0,18.77
3872127,Finished,8 October 2022  3:16 PM,8 October 2022  3:56 PM,39.95,18.97
28706636,Finished,8 October 2022  3:18 PM,8 October 2022  4:35 PM,77.0,20.0
3811684,Finished,8 October 2022  3:18 PM,8 October 2022  4:55 PM,97.0,18.67
3808150,Finished,8 October 2022  3:20 PM,8 October 2022  4:58 PM,97.0,19.69
28712760,Finished,8 October 2022  3:24 PM,8 October 2022  5:22 PM,118.0,20.0
3520774,Finished,8 October 2022  3:28 PM,8 October 2022  4:51 PM,82.0,8.87
21219706,Finished,8 October 2022  3:29 PM,8 October 2022  5:29 PM,120.0,15.74
28712278,Finished,8 October 2022  3:32 PM,8 October 2022  4:00 PM,28.25,15.79
28602418,Finished,8 October 2022  3:34 PM,8 October 2022  4:14 PM,39.43,19.08
28706508,Finished,8 October 2022  3:36 PM,8 October 2022  3:59 PM,22.88,19.69
28632942,Finished,8 October 2022  3:37 PM,8 October 2022  3:55 PM,18.2,20.0
28631085,Finished,8 October 2022  3:39 PM,8 October 2022  4:37 PM,58.2,19.69
3808418,Finished,8 October 2022  3:40 PM,8 October 2022  5:35 PM,115.0,20.0
21215817,Finished,8 October 2022  3:41 PM,8 October 2022  4:45 PM,64.0,9.9
21113286,Finished,8 October 2022  3:46 PM,8 October 2022  4:46 PM,59.72,19.69
28705835,Finished,8 October 2022  3:47 PM,8 October 2022  4:46 PM,59.47,20.0
3803944,Finished,8 October 2022  3:47 PM,8 October 2022  4:57 PM,69.0,20.0
28714617,Finished,8 October 2022  3:47 PM,8 October 2022  4:36 PM,48.67,20.0
28711545,Finished,8 October 2022  3:49 PM,8 October 2022  4:42 PM,53.3,19.08
28631974,Finished,8 October 2022  3:51 PM,8 October 2022  4:22 PM,31.22,18.15
28616272,Finished,8 October 2022  3:52 PM,8 October 2022  4:34 PM,41.13,18.56
28710097,Finished,8 October 2022  3:55 PM,8 October 2022  4:31 PM,36.78,20.0
3700291,Finished,8 October 2022  3:57 PM,8 October 2022  4:21 PM,24.1,10.56
28613143,Finished,8 October 2022  3:57 PM,8 October 2022  5:20 PM,83.0,19.69
28600768,Finished,8 October 2022  3:58 PM,8 October 2022  4:32 PM,34.27,19.08
28610654,Finished,8 October 2022  3:58 PM,8 October 2022  4:32 PM,34.58,20.0
28720888,Finished,8 October 2022  3:59 PM,8 October 2022  4:34 PM,35.27,18.56
28708274,Finished,8 October 2022  4:03 PM,8 October 2022  4:29 PM,26.63,19.69
28600769,Finished,8 October 2022  4:05 PM,8 October 2022  4:56 PM,51.1,19.64
3804887,Finished,8 October 2022  4:06 PM,8 October 2022  5:13 PM,67.0,19.38
28705401,Finished,8 October 2022  4:09 PM,8 October 2022  4:58 PM,49.43,17.33
28720263,Finished,8 October 2022  4:11 PM,8 October 2022  5:09 PM,58.52,9.64
28708212,Finished,8 October 2022  4:12 PM,8 October 2022  5:04 PM,52.07,20.0
28602661,Finished,8 October 2022  4:12 PM,8 October 2022  5:58 PM,105.0,20.0
28708487,Finished,8 October 2022  4:13 PM,8 October 2022  5:39 PM,85.0,19.69
21219688,Finished,8 October 2022  4:14 PM,8 October 2022  4:30 PM,15.97,12.51
28626896,Finished,8 October 2022  4:14 PM,8 October 2022  4:33 PM,19.23,19.69
28617316,Finished,8 October 2022  4:15 PM,8 October 2022  5:23 PM,67.0,19.69
28603668,Finished,8 October 2022  4:15 PM,8 October 2022  6:15 PM,120.0,19.69
28708160,Finished,8 October 2022  4:16 PM,8 October 2022  6:07 PM,111.0,18.56
3804183,Finished,8 October 2022  4:16 PM,8 October 2022  5:23 PM,67.0,17.44
28712609,Finished,8 October 2022  4:17 PM,8 October 2022  5:30 PM,73.0,20.0
28608893,Finished,8 October 2022  4:18 PM,8 October 2022  4:54 PM,36.02,16.1
28616494,Finished,8 October 2022  4:22 PM,8 October 2022  4:52 PM,30.17,20.0
28718775,Finished,8 October 2022  4:22 PM,8 October 2022  6:11 PM,109.0,18.46
28711501,Finished,8 October 2022  4:23 PM,8 October 2022  6:16 PM,112.0,15.64
28707180,Finished,8 October 2022  4:24 PM,8 October 2022  4:39 PM,15.38,17.95
3701324,Finished,8 October 2022  4:25 PM,8 October 2022  6:18 PM,113.0,19.79
3703308,Finished,8 October 2022  4:25 PM,8 October 2022  6:25 PM,120.0,15.03
28707365,Finished,8 October 2022  4:26 PM,8 October 2022  6:26 PM,120.0,17.95
28712429,Finished,8 October 2022  4:26 PM,8 October 2022  5:34 PM,67.0,20.0
21200977,Finished,8 October 2022  4:28 PM,8 October 2022  6:04 PM,95.0,20.0
28716648,Finished,8 October 2022  4:28 PM,8 October 2022  6:24 PM,116.0,20.0
3704907,Finished,8 October 2022  4:28 PM,8 October 2022  6:29 PM,120.0,19.28
28718611,Finished,8 October 2022  4:29 PM,8 October 2022  5:53 PM,84.0,19.38
21218709,Finished,8 October 2022  4:29 PM,8 October 2022  5:41 PM,71.0,18.77
28706076,Finished,8 October 2022  4:31 PM,8 October 2022  5:54 PM,83.0,13.95
21115284,Finished,8 October 2022  4:32 PM,8 October 2022  5:11 PM,39.35,16.92
28711811,Finished,8 October 2022  4:32 PM,8 October 2022  5:09 PM,36.78,18.87
28720764,Finished,8 October 2022  4:32 PM,8 October 2022  4:54 PM,21.13,18.26
21221977,Finished,8 October 2022  4:33 PM,8 October 2022  5:33 PM,60.0,16.56
3800073,Finished,8 October 2022  4:33 PM,8 October 2022  6:26 PM,112.0,20.0
28710621,Finished,8 October 2022  4:34 PM,8 October 2022  6:26 PM,112.0,19.38
28602162,Finished,8 October 2022  4:34 PM,8 October 2022  5:51 PM,77.0,19.69
28706848,Finished,8 October 2022  4:35 PM,8 October 2022  5:32 PM,57.57,19.38
28620097,Finished,8 October 2022  4:35 PM,8 October 2022  6:00 PM,84.0,8.62
28626439,Finished,8 October 2022  4:38 PM,8 October 2022  5:45 PM,66.0,19.69
28709278,Finished,8 October 2022  4:41 PM,8 October 2022  6:30 PM,108.0,11.69
28705425,Finished,8 October 2022  4:41 PM,8 October 2022  4:58 PM,16.85,19.69
21215887,Finished,8 October 2022  4:46 PM,8 October 2022  5:41 PM,54.95,19.08
28706938,Finished,8 October 2022  4:49 PM,8 October 2022  6:30 PM,100.0,9.85
3971297,Finished,8 October 2022  4:55 PM,8 October 2022  5:28 PM,33.03,14.26
28607959,Finished,8 October 2022  4:59 PM,8 October 2022  5:35 PM,36.05,15.79
3804052,Finished,8 October 2022  4:59 PM,8 October 2022  5:31 PM,32.1,15.28
21208501,Finished,8 October 2022  5:02 PM,8 October 2022  5:31 PM,28.6,16.92
28716428,Finished,8 October 2022  5:03 PM,8 October 2022  5:47 PM,43.98,20.0
3800477,Finished,8 October 2022  5:05 PM,8 October 2022  6:06 PM,61.0,19.69
28706902,Finished,8 October 2022  5:05 PM,8 October 2022  5:52 PM,46.9,18.77
28709531,Finished,8 October 2022  5:08 PM,8 October 2022  5:49 PM,40.72,14.77
3702508,Finished,8 October 2022  5:09 PM,8 October 2022  5:43 PM,34.22,19.08
21208283,Finished,8 October 2022  5:12 PM,8 October 2022  5:44 PM,32.33,18.77
3804152,Finished,8 October 2022  5:14 PM,8 October 2022  5:44 PM,29.3,18.56
28707756,Finished,8 October 2022  5:15 PM,8 October 2022  6:21 PM,66.0,19.38
3804494,Finished,8 October 2022  5:16 PM,8 October 2022  6:17 PM,60.0,15.28
28706765,Finished,8 October 2022  5:16 PM,8 October 2022  6:09 PM,52.52,18.56
28712088,Finished,8 October 2022  5:28 PM,8 October 2022  5:40 PM,11.63,18.77
28717247,Finished,8 October 2022  5:41 PM,8 October 2022  6:20 PM,39.57,6.97
21200527,Finished,10 October 2022  12:57 PM,10 October 2022  1:30 PM,33.45,18.18
28708645,Finished,11 October 2022  9:06 AM,11 October 2022  10:08 AM,61.0,16.97
28707195,Finished,11 October 2022  10:52 AM,11 October 2022  11:42 AM,50.53,20.0
28707798,Finished,11 October 2022  10:21 PM,11 October 2022  11:11 PM,49.72,17.58
28630611,Finished,12 October 2022  12:55 PM,12 October 2022  1:22 PM,26.73,16.73
28631029,Finished,12 October 2022  3:30 PM,12 October 2022  4:11 PM,41.65,18.4
21200809,Finished,12 October 2022  3:30 PM,12 October 2022  3:42 PM,12.48,18.79
28710401,Finished,12 October 2022  3:44 PM,12 October 2022  4:00 PM,16.12,18.79
28713149,Finished,12 October 2022  4:00 PM,12 October 2022  5:08 PM,67.0,20.0
28709878,Finished,12 October 2022  5:22 PM,12 October 2022  6:19 PM,57.35,20.0
28616341,Finished,13 October 2022  11:38 AM,13 October 2022  1:06 PM,88.0,13.7
28711664,Finished,13 October 2022  3:10 PM,13 October 2022  3:40 PM,30.75,20.0
28711626,Finished,13 October 2022  3:10 PM,13 October 2022  3:40 PM,30.65,20.0
28707917,Finished,13 October 2022  3:22 PM,13 October 2022  4:12 PM,49.93,17.79
28706128,Finished,13 October 2022  3:41 PM,13 October 2022  4:38 PM,56.8,20.0
28700380,Finished,13 October 2022  3:44 PM,13 October 2022  4:38 PM,53.65,20.0
28701368,Finished,13 October 2022  3:44 PM,13 October 2022  4:38 PM,53.65,20.0
28624266,Finished,13 October 2022  3:45 PM,13 October 2022  4:38 PM,52.72,20.0
28706456,Finished,13 October 2022  3:45 PM,13 October 2022  4:38 PM,52.85,18.18
