id number,state,started on,completed,time taken,grade/20.00
28604304,Finished,26 septembre 2021  11:26 ,26 septembre 2021  12:10 ,44.68,20.0
28608396,Finished,26 septembre 2021  11:26 ,26 septembre 2021  12:23 ,57.42,20.0
3708782,Finished,26 septembre 2021  3:56 ,26 septembre 2021  4:09 ,13.6,20.0
28610448,Finished,26 septembre 2021  10:31 ,26 septembre 2021  11:22 ,50.78,16.0
28610117,Finished,26 septembre 2021  8:53 ,26 septembre 2021  9:20 ,27.12,20.0
28601953,Finished,26 septembre 2021  9:53 ,26 septembre 2021  10:19 ,26.17,20.0
28600470,Finished,26 septembre 2021  4:24 ,26 septembre 2021  4:54 ,29.78,20.0
28607314,Finished,26 septembre 2021  11:24 ,27 septembre 2021  12:13 ,48.7,20.0
3800583,Finished,26 septembre 2021  7:18 ,26 septembre 2021  9:18 ,120.0,3.89
3702809,Finished,26 septembre 2021  11:14 ,26 septembre 2021  11:51 ,36.58,20.0
3701883,Finished,23 septembre 2021  9:56 ,23 septembre 2021  10:41 ,45.47,20.0
21116436,Finished,26 septembre 2021  6:54 ,26 septembre 2021  7:04 ,9.27,20.0
28601301,Finished,25 septembre 2021  3:23 ,25 septembre 2021  4:10 ,47.65,19.0
28605864,Finished,25 septembre 2021  9:11 ,25 septembre 2021  9:49 ,38.2,20.0
3700453,Finished,26 septembre 2021  11:41 ,27 septembre 2021  1:07 ,85.0,20.0
3808875,Finished,21 septembre 2021  8:14 ,21 septembre 2021  9:04 ,49.88,20.0
21114731,Finished,24 septembre 2021  11:06 ,24 septembre 2021  11:44 ,37.6,20.0
28600559,Finished,26 septembre 2021  8:49 ,26 septembre 2021  9:31 ,41.63,20.0
3801610,Finished,26 septembre 2021  8:49 ,26 septembre 2021  9:31 ,42.15,20.0
28610130,Finished,26 septembre 2021  1:43 ,26 septembre 2021  2:51 ,68.0,20.0
28717594,Finished,24 septembre 2021  8:16 ,24 septembre 2021  9:24 ,68.0,20.0
28614924,Finished,27 septembre 2021  10:29 ,27 septembre 2021  10:48 ,19.25,15.89
3800162,Finished,27 septembre 2021  1:06 ,27 septembre 2021  1:59 ,53.03,20.0
21109170,Finished,26 septembre 2021  10:35 ,26 septembre 2021  11:30 ,54.63,16.0
3709743,Finished,24 septembre 2021  2:10 ,24 septembre 2021  2:31 ,21.55,20.0
21100776,Finished,26 septembre 2021  12:29 ,26 septembre 2021  1:31 ,61.0,19.44
3802257,Finished,26 septembre 2021  6:41 ,26 septembre 2021  7:51 ,70.0,20.0
28610667,Finished,26 septembre 2021  5:35 ,26 septembre 2021  6:24 ,48.9,16.0
3672320,Finished,26 septembre 2021  9:53 ,26 septembre 2021  10:24 ,31.33,12.44
28610190,Finished,27 septembre 2021  7:35 ,27 septembre 2021  7:52 ,17.15,20.0
21108842,Finished,26 septembre 2021  9:20 ,26 septembre 2021  10:24 ,64.0,14.0
3810768,Finished,25 septembre 2021  3:37 ,25 septembre 2021  4:55 ,78.0,19.0
3876023,Finished,24 septembre 2021  8:51 ,24 septembre 2021  10:50 ,118.0,16.0
28601393,Finished,27 septembre 2021  12:27 ,27 septembre 2021  12:53 ,26.12,20.0
28610187,Finished,21 septembre 2021  9:48 ,21 septembre 2021  11:17 ,88.0,20.0
3309154,Finished,27 septembre 2021  9:53 ,27 septembre 2021  10:39 ,46.4,20.0
3812676,Finished,21 septembre 2021  4:58 ,21 septembre 2021  6:14 ,76.0,20.0
28602292,Finished,26 septembre 2021  5:29 ,26 septembre 2021  7:29 ,120.0,20.0
28600563,Finished,25 septembre 2021  3:50 ,25 septembre 2021  4:44 ,54.92,16.0
28607223,Finished,26 septembre 2021  11:35 ,26 septembre 2021  11:58 ,22.55,14.89
28620155,Finished,26 septembre 2021  10:48 ,26 septembre 2021  11:35 ,46.85,16.0
3415756,Finished,26 septembre 2021  10:51 ,27 septembre 2021  12:11 ,79.0,19.0
3522190,Finished,20 septembre 2021  9:17 ,20 septembre 2021  9:47 ,30.13,20.0
28609645,Finished,25 septembre 2021  11:35 ,25 septembre 2021  12:26 ,50.55,18.0
28605064,Finished,26 septembre 2021  9:29 ,26 septembre 2021  11:21 ,112.0,13.0
28617603,Finished,24 septembre 2021  8:16 ,24 septembre 2021  9:24 ,68.0,20.0
28600712,Finished,25 septembre 2021  12:57 ,25 septembre 2021  1:13 ,16.05,15.0
28610127,Finished,27 septembre 2021  12:02 ,27 septembre 2021  12:19 ,16.72,20.0
28602563,Finished,27 septembre 2021  1:26 ,27 septembre 2021  1:34 ,8.7,10.0
28610328,Finished,26 septembre 2021  6:46 ,26 septembre 2021  7:32 ,45.58,15.0
28717871,Finished,25 septembre 2021  2:08 ,25 septembre 2021  2:57 ,48.35,19.0
28601343,Finished,25 septembre 2021  1:49 ,25 septembre 2021  2:30 ,41.05,20.0
3603679,Finished,21 septembre 2021  5:17 ,21 septembre 2021  5:25 ,8.28,19.0
3809215,Finished,26 septembre 2021  5:12 ,26 septembre 2021  6:03 ,51.45,20.0
3800646,Finished,26 septembre 2021  2:36 ,26 septembre 2021  3:17 ,40.85,20.0
28603036,Finished,25 septembre 2021  3:40 ,25 septembre 2021  4:13 ,33.12,20.0
21109001,Finished,25 septembre 2021  12:26 ,25 septembre 2021  12:48 ,21.88,20.0
28602830,Finished,23 septembre 2021  5:29 ,23 septembre 2021  6:16 ,46.8,17.0
28609129,Finished,26 septembre 2021  8:27 ,26 septembre 2021  9:15 ,48.05,16.0
28603833,Finished,24 septembre 2021  1:42 ,24 septembre 2021  2:29 ,46.37,16.0
28720778,Finished,24 septembre 2021  10:38 ,24 septembre 2021  10:57 ,18.8,20.0
3872127,Finished,26 septembre 2021  7:19 ,26 septembre 2021  8:26 ,66.0,20.0
21113646,Finished,25 septembre 2021  6:09 ,25 septembre 2021  7:22 ,72.0,20.0
21102696,Finished,26 septembre 2021  8:34 ,26 septembre 2021  9:59 ,85.0,20.0
28709864,Finished,26 septembre 2021  10:04 ,26 septembre 2021  10:15 ,10.98,20.0
28602191,Finished,26 septembre 2021  9:55 ,26 septembre 2021  10:29 ,33.88,20.0
28716807,Finished,24 septembre 2021  1:37 ,24 septembre 2021  2:02 ,24.73,13.0
21112855,Finished,26 septembre 2021  10:30 ,26 septembre 2021  10:46 ,15.58,20.0
28600602,Finished,23 septembre 2021  7:30 ,23 septembre 2021  8:03 ,33.27,16.0
3670244,Finished,26 septembre 2021  3:55 ,26 septembre 2021  4:30 ,35.05,8.0
3809224,Finished,24 septembre 2021  8:34 ,24 septembre 2021  8:38 ,3.78,19.0
21104636,Finished,26 septembre 2021  2:09 ,26 septembre 2021  2:24 ,15.45,20.0
28600518,Finished,26 septembre 2021  3:34 ,26 septembre 2021  4:07 ,33.85,16.0
21113317,Finished,26 septembre 2021  7:44 ,26 septembre 2021  9:02 ,77.0,6.0
28636372,Finished,24 septembre 2021  1:32 ,24 septembre 2021  1:50 ,17.75,17.0
28602737,Finished,26 septembre 2021  2:57 ,26 septembre 2021  4:50 ,113.0,9.11
28600880,Finished,24 septembre 2021  8:45 ,24 septembre 2021  8:57 ,12.3,20.0
28603735,Finished,22 septembre 2021  2:41 ,22 septembre 2021  2:45 ,3.92,16.0
3805942,Finished,26 septembre 2021  9:43 ,26 septembre 2021  10:04 ,21.53,20.0
28605296,Finished,24 septembre 2021  8:09 ,24 septembre 2021  8:33 ,23.12,20.0
3808834,Finished,22 septembre 2021  6:11 ,22 septembre 2021  6:42 ,31.82,20.0
28009976,Finished,26 septembre 2021  9:17 ,26 septembre 2021  11:09 ,112.0,13.78
3700903,Finished,26 septembre 2021  8:14 ,26 septembre 2021  9:28 ,73.0,16.11
28606375,Finished,26 septembre 2021  5:40 ,26 septembre 2021  5:56 ,15.75,17.0
21109006,Finished,27 septembre 2021  8:39 ,27 septembre 2021  8:45 ,5.7,16.78
28717408,Finished,24 septembre 2021  8:16 ,24 septembre 2021  9:24 ,68.0,20.0
28610100,Finished,25 septembre 2021  5:42 ,25 septembre 2021  7:19 ,96.0,20.0
28607006,Finished,26 septembre 2021  11:34 ,26 septembre 2021  1:34 ,120.0,14.89
21120079,Finished,25 septembre 2021  8:05 ,25 septembre 2021  8:19 ,14.35,17.78
28617513,Finished,26 septembre 2021  7:47 ,26 septembre 2021  9:34 ,106.0,20.0
21112391,Finished,25 septembre 2021  9:29 ,25 septembre 2021  10:26 ,57.08,16.0
3800992,Finished,26 septembre 2021  3:02 ,26 septembre 2021  3:35 ,32.67,16.0
28705217,Finished,24 septembre 2021  1:17 ,24 septembre 2021  3:06 ,109.0,9.11
28600503,Finished,26 septembre 2021  2:05 ,26 septembre 2021  2:33 ,27.42,20.0
3801541,Finished,26 septembre 2021  12:21 ,26 septembre 2021  12:43 ,21.75,20.0
21119283,Finished,27 septembre 2021  7:53 ,27 septembre 2021  8:15 ,21.8,14.0
28600456,Finished,27 septembre 2021  9:42 ,27 septembre 2021  10:39 ,57.27,19.44
28606343,Finished,26 septembre 2021  4:38 ,26 septembre 2021  5:57 ,79.0,16.0
28618173,Finished,26 septembre 2021  11:40 ,27 septembre 2021  12:17 ,37.03,20.0
3703339,Finished,26 septembre 2021  7:10 ,26 septembre 2021  8:31 ,81.0,19.0
21116094,Finished,25 septembre 2021  9:47 ,25 septembre 2021  10:11 ,24.2,16.0
28614980,Finished,23 septembre 2021  3:58 ,23 septembre 2021  4:38 ,40.02,20.0
28615820,Finished,25 septembre 2021  3:48 ,25 septembre 2021  4:11 ,23.62,20.0
28603688,Finished,26 septembre 2021  4:15 ,26 septembre 2021  5:42 ,87.0,9.22
28606345,Finished,24 septembre 2021  3:45 ,24 septembre 2021  4:36 ,51.13,20.0
3811248,Finished,27 septembre 2021  9:12 ,27 septembre 2021  10:33 ,81.0,7.78
28600150,Finished,25 septembre 2021  11:21 ,25 septembre 2021  12:39 ,78.0,19.0
3804657,Finished,27 septembre 2021  10:20 ,27 septembre 2021  11:29 ,69.0,18.33
3801327,Finished,22 septembre 2021  6:57 ,22 septembre 2021  7:25 ,28.02,20.0
21116827,Finished,26 septembre 2021  1:38 ,26 septembre 2021  2:05 ,26.25,17.78
3800191,Finished,24 septembre 2021  5:09 ,24 septembre 2021  5:59 ,49.57,18.89
28600741,Finished,25 septembre 2021  6:04 ,25 septembre 2021  6:42 ,37.37,16.0
28606994,Finished,27 septembre 2021  12:18 ,27 septembre 2021  1:08 ,49.7,16.0
28604113,Finished,24 septembre 2021  8:45 ,24 septembre 2021  9:55 ,69.0,20.0
21107392,Finished,26 septembre 2021  2:27 ,26 septembre 2021  2:47 ,20.38,16.0
28609954,Finished,24 septembre 2021  9:41 ,24 septembre 2021  10:11 ,29.13,11.89
21113585,Finished,24 septembre 2021  8:16 ,24 septembre 2021  9:24 ,68.0,20.0
28607755,Finished,27 septembre 2021  12:11 ,27 septembre 2021  1:52 ,101.0,20.0
28600693,Finished,21 septembre 2021  9:48 ,21 septembre 2021  11:06 ,77.0,20.0
28601765,Finished,26 septembre 2021  10:41 ,26 septembre 2021  11:26 ,44.87,7.78
28607704,Finished,25 septembre 2021  4:49 ,25 septembre 2021  6:20 ,90.0,12.67
3803083,Finished,26 septembre 2021  5:46 ,26 septembre 2021  7:34 ,107.0,10.22
3970759,Finished,26 septembre 2021  10:54 ,27 septembre 2021  12:54 ,120.0,1.0
28601009,Finished,26 septembre 2021  11:38 ,27 septembre 2021  12:01 ,22.97,16.78
28601285,Finished,22 septembre 2021  10:21 ,22 septembre 2021  11:09 ,47.95,18.44
3680880,Finished,25 septembre 2021  6:53 ,25 septembre 2021  7:05 ,12.85,20.0
21101133,Finished,25 septembre 2021  4:44 ,25 septembre 2021  5:28 ,44.58,17.0
3703980,Finished,25 septembre 2021  10:28 ,25 septembre 2021  10:50 ,21.73,20.0
3812573,Finished,3 octobre 2021  1:30 ,3 octobre 2021  2:12 ,41.18,18.06
28610484,Finished,3 octobre 2021  6:05 ,3 octobre 2021  7:14 ,69.0,10.32
28606227,Finished,3 octobre 2021  9:35 ,3 octobre 2021  10:05 ,29.83,13.55
3802791,Finished,4 octobre 2021  9:52 ,4 octobre 2021  9:57 ,5.22,4.52
21113025,Finished,3 octobre 2021  2:21 ,3 octobre 2021  2:57 ,35.85,16.77
21110432,Finished,2 octobre 2021  6:42 ,2 octobre 2021  7:21 ,39.08,15.48
28606489,Finished,4 octobre 2021  12:36 ,4 octobre 2021  12:50 ,14.35,10.97
3701350,Finished,4 octobre 2021  3:50 ,4 octobre 2021  4:28 ,38.22,11.61
28600748,Finished,3 octobre 2021  6:38 ,3 octobre 2021  7:18 ,39.7,11.61
3671406,Finished,3 octobre 2021  3:33 ,3 octobre 2021  4:52 ,78.0,10.97
28602178,Finished,28 septembre 2021  10:05 ,28 septembre 2021  11:43 ,98.0,12.9
3601270,Finished,4 octobre 2021  4:10 ,4 octobre 2021  6:07 ,116.0,11.61
28710546,Finished,3 octobre 2021  11:31 ,4 octobre 2021  12:33 ,61.0,20.0
28610319,Finished,3 octobre 2021  9:46 ,3 octobre 2021  11:25 ,98.0,18.71
3808688,Finished,4 octobre 2021  7:13 ,4 octobre 2021  7:39 ,25.52,17.42
3804270,Finished,29 septembre 2021  1:18 ,29 septembre 2021  1:54 ,36.38,11.61
28609148,Finished,3 octobre 2021  3:21 ,3 octobre 2021  4:23 ,61.0,14.84
3803860,Finished,4 octobre 2021  10:00 ,4 octobre 2021  10:23 ,22.82,5.48
28626848,Finished,3 octobre 2021  10:29 ,3 octobre 2021  11:04 ,35.1,13.23
28601465,Finished,3 octobre 2021  10:50 ,3 octobre 2021  11:24 ,34.62,18.71
28609336,Finished,3 octobre 2021  6:13 ,3 octobre 2021  7:10 ,56.9,9.03
21113008,Finished,4 octobre 2021  8:49 ,4 octobre 2021  9:27 ,38.35,12.26
28600163,Finished,3 octobre 2021  10:28 ,3 octobre 2021  11:00 ,31.92,17.42
28608499,Finished,4 octobre 2021  12:45 ,4 octobre 2021  1:54 ,69.0,10.97
21115553,Finished,2 octobre 2021  12:07 ,2 octobre 2021  2:03 ,115.0,16.13
28600786,Finished,4 octobre 2021  8:46 ,4 octobre 2021  9:07 ,20.97,12.26
3700196,Finished,4 octobre 2021  8:40 ,4 octobre 2021  9:02 ,22.8,2.58
28607963,Finished,3 octobre 2021  8:22 ,3 octobre 2021  9:56 ,94.0,12.9
3804630,Finished,4 octobre 2021  12:00 ,4 octobre 2021  12:31 ,30.3,20.0
21112712,Finished,3 octobre 2021  2:04 ,3 octobre 2021  3:40 ,95.0,14.84
28610440,Finished,4 octobre 2021  8:47 ,4 octobre 2021  9:53 ,66.0,16.77
28600291,Finished,3 octobre 2021  9:08 ,3 octobre 2021  9:34 ,26.1,16.77
3803479,Finished,4 octobre 2021  9:25 ,4 octobre 2021  10:11 ,46.22,9.68
28610730,Finished,1 octobre 2021  6:00 ,1 octobre 2021  6:24 ,24.25,13.55
3801962,Finished,3 octobre 2021  10:06 ,3 octobre 2021  10:11 ,5.25,10.97
21109706,Finished,4 octobre 2021  10:02 ,4 octobre 2021  10:22 ,20.67,10.97
28603394,Finished,2 octobre 2021  3:23 ,2 octobre 2021  4:04 ,41.05,18.71
28600844,Finished,3 octobre 2021  9:52 ,3 octobre 2021  11:09 ,76.0,10.97
3703308,Finished,3 octobre 2021  10:38 ,3 octobre 2021  11:30 ,52.08,7.74
28610497,Finished,4 octobre 2021  6:30 ,4 octobre 2021  7:22 ,51.47,15.48
28600211,Finished,30 septembre 2021  7:15 ,30 septembre 2021  8:22 ,66.0,17.42
21113695,Finished,3 octobre 2021  10:11 ,3 octobre 2021  10:26 ,14.32,9.03
21115204,Finished,3 octobre 2021  1:35 ,3 octobre 2021  3:28 ,112.0,16.13
28002307,Finished,2 octobre 2021  5:36 ,2 octobre 2021  6:51 ,75.0,19.35
3700560,Finished,3 octobre 2021  1:01 ,3 octobre 2021  2:13 ,71.0,14.19
3677063,Finished,4 octobre 2021  5:52 ,4 octobre 2021  6:37 ,44.48,20.0
21112734,Finished,3 octobre 2021  10:51 ,3 octobre 2021  12:32 ,101.0,13.55
28600665,Finished,2 octobre 2021  11:56 ,3 octobre 2021  12:44 ,48.27,15.48
28607480,Finished,4 octobre 2021  10:04 ,4 octobre 2021  10:29 ,24.2,16.13
28507548,Finished,3 octobre 2021  8:46 ,3 octobre 2021  9:35 ,48.42,10.32
3803162,Finished,3 octobre 2021  11:29 ,4 octobre 2021  12:30 ,60.0,20.0
28602627,Finished,3 octobre 2021  11:34 ,3 octobre 2021  12:01 ,26.85,10.97
21114737,Finished,4 octobre 2021  9:55 ,4 octobre 2021  10:30 ,34.6,12.26
3804195,Finished,3 octobre 2021  10:53 ,3 octobre 2021  12:27 ,94.0,14.19
3802503,Finished,4 octobre 2021  12:47 ,4 octobre 2021  1:05 ,17.77,14.84
28720090,Finished,4 octobre 2021  12:01 ,4 octobre 2021  12:57 ,55.53,12.26
3407463,Finished,4 octobre 2021  9:17 ,4 octobre 2021  9:57 ,39.78,10.97
3677161,Finished,3 octobre 2021  9:22 ,3 octobre 2021  11:01 ,99.0,16.13
28603418,Finished,30 septembre 2021  7:26 ,30 septembre 2021  8:24 ,57.78,17.42
28607538,Finished,3 octobre 2021  9:45 ,3 octobre 2021  10:35 ,49.87,12.26
3810013,Finished,30 septembre 2021  8:44 ,30 septembre 2021  10:34 ,109.0,17.42
21109700,Finished,3 octobre 2021  11:57 ,4 octobre 2021  1:34 ,97.0,12.9
28610199,Finished,29 septembre 2021  1:57 ,29 septembre 2021  3:11 ,74.0,18.06
3407716,Finished,30 septembre 2021  7:23 ,30 septembre 2021  7:52 ,28.53,19.35
28604190,Finished,3 octobre 2021  8:00 ,3 octobre 2021  8:23 ,22.85,13.55
3674474,Finished,4 octobre 2021  12:12 ,4 octobre 2021  12:50 ,37.93,14.84
21113747,Finished,3 octobre 2021  7:11 ,3 octobre 2021  8:24 ,73.0,14.84
3800028,Finished,3 octobre 2021  11:09 ,3 octobre 2021  11:50 ,41.73,3.87
28607117,Finished,3 octobre 2021  6:50 ,3 octobre 2021  7:10 ,19.6,16.13
3800075,Finished,4 octobre 2021  7:41 ,4 octobre 2021  8:11 ,29.62,11.61
28619891,Finished,4 octobre 2021  7:31 ,4 octobre 2021  7:35 ,3.8,14.84
3802466,Finished,3 octobre 2021  6:17 ,3 octobre 2021  6:28 ,11.12,9.68
28600653,Finished,3 octobre 2021  9:39 ,3 octobre 2021  10:23 ,43.7,16.13
28610514,Finished,4 octobre 2021  8:08 ,4 octobre 2021  8:55 ,46.5,12.9
28609831,Finished,3 octobre 2021  9:16 ,3 octobre 2021  9:52 ,35.4,16.13
3702385,Finished,4 octobre 2021  9:35 ,4 octobre 2021  10:29 ,54.18,20.0
28600759,Finished,3 octobre 2021  9:12 ,3 octobre 2021  10:43 ,90.0,17.42
28607831,Finished,2 octobre 2021  8:57 ,2 octobre 2021  10:26 ,89.0,5.16
28620112,Finished,3 octobre 2021  11:59 ,4 octobre 2021  1:35 ,95.0,17.42
28602386,Finished,28 septembre 2021  3:23 ,28 septembre 2021  3:58 ,34.97,16.77
3700630,Finished,3 octobre 2021  6:04 ,3 octobre 2021  7:08 ,64.0,20.0
28600769,Finished,4 octobre 2021  5:19 ,4 octobre 2021  5:46 ,27.15,14.19
28606830,Finished,3 octobre 2021  10:55 ,3 octobre 2021  12:13 ,78.0,19.35
28600492,Finished,4 octobre 2021  8:55 ,4 octobre 2021  9:18 ,23.72,15.48
28605022,Finished,3 octobre 2021  4:32 ,3 octobre 2021  5:53 ,80.0,17.42
3801873,Finished,3 octobre 2021  9:34 ,3 octobre 2021  9:59 ,24.72,13.55
28711440,Finished,4 octobre 2021  8:28 ,4 octobre 2021  9:41 ,73.0,20.0
3702996,Finished,27 septembre 2021  3:09 ,27 septembre 2021  3:23 ,13.92,18.71
28600464,Finished,3 octobre 2021  8:47 ,3 octobre 2021  10:01 ,73.0,13.55
28506638,Finished,3 octobre 2021  10:57 ,3 octobre 2021  11:29 ,32.48,16.13
3800477,Finished,4 octobre 2021  3:39 ,4 octobre 2021  4:52 ,72.0,10.32
28604304,Finished,3 octobre 2021  7:34 ,3 octobre 2021  8:51 ,76.0,12.58
28608396,Finished,3 octobre 2021  7:34 ,3 octobre 2021  8:54 ,79.0,12.9
3708782,Finished,3 octobre 2021  4:46 ,3 octobre 2021  5:25 ,38.68,15.48
28610448,Finished,30 septembre 2021  10:17 ,1 octobre 2021  12:17 ,120.0,9.68
28610117,Finished,3 octobre 2021  9:41 ,3 octobre 2021  10:33 ,52.57,12.26
28601953,Finished,3 octobre 2021  9:50 ,3 octobre 2021  10:38 ,47.1,11.94
28600470,Finished,3 octobre 2021  9:49 ,3 octobre 2021  11:16 ,87.0,17.42
28607314,Finished,4 octobre 2021  6:36 ,4 octobre 2021  7:12 ,35.83,16.77
3800583,Finished,3 octobre 2021  11:29 ,3 octobre 2021  11:58 ,29.02,14.84
3702809,Finished,2 octobre 2021  3:06 ,2 octobre 2021  4:27 ,80.0,15.48
3701883,Finished,3 octobre 2021  3:49 ,3 octobre 2021  5:41 ,112.0,16.13
21116436,Finished,3 octobre 2021  9:40 ,3 octobre 2021  10:08 ,27.35,19.35
28601301,Finished,2 octobre 2021  4:57 ,2 octobre 2021  6:14 ,77.0,12.26
28605864,Finished,3 octobre 2021  8:56 ,3 octobre 2021  9:33 ,37.75,12.26
3700453,Finished,3 octobre 2021  8:06 ,3 octobre 2021  9:12 ,66.0,11.29
3808875,Finished,29 septembre 2021  9:05 ,29 septembre 2021  9:59 ,54.73,10.97
21114731,Finished,3 octobre 2021  12:46 ,3 octobre 2021  2:43 ,117.0,15.48
28600559,Finished,3 octobre 2021  11:14 ,4 octobre 2021  12:31 ,77.0,16.13
3801610,Finished,3 octobre 2021  11:13 ,4 octobre 2021  12:31 ,77.0,16.77
28610130,Finished,3 octobre 2021  1:30 ,3 octobre 2021  2:45 ,75.0,13.55
28717594,Finished,1 octobre 2021  8:06 ,1 octobre 2021  9:53 ,106.0,11.61
3800162,Finished,3 octobre 2021  12:08 ,3 octobre 2021  2:06 ,117.0,12.9
21109170,Finished,4 octobre 2021  6:24 ,4 octobre 2021  6:59 ,34.9,15.16
3709743,Finished,29 septembre 2021  11:34 ,29 septembre 2021  12:03 ,28.92,16.77
21100776,Finished,3 octobre 2021  12:46 ,3 octobre 2021  1:44 ,57.62,12.26
3802257,Finished,4 octobre 2021  8:29 ,4 octobre 2021  9:18 ,48.65,20.0
28610667,Finished,3 octobre 2021  9:04 ,3 octobre 2021  9:51 ,46.9,20.0
3672320,Finished,3 octobre 2021  6:50 ,3 octobre 2021  7:39 ,48.88,20.0
28610190,Finished,3 octobre 2021  10:20 ,3 octobre 2021  11:39 ,78.0,12.26
21108842,Finished,4 octobre 2021  12:14 ,4 octobre 2021  1:47 ,93.0,20.0
3810768,Finished,3 octobre 2021  3:18 ,3 octobre 2021  4:51 ,92.0,20.0
3876023,Finished,4 octobre 2021  12:55 ,4 octobre 2021  2:03 ,67.0,14.84
28601393,Finished,4 octobre 2021  12:24 ,4 octobre 2021  1:55 ,90.0,17.42
28610187,Finished,28 septembre 2021  11:08 ,28 septembre 2021  12:37 ,88.0,18.06
3309154,Finished,3 octobre 2021  3:47 ,3 octobre 2021  5:46 ,119.0,15.48
3812676,Finished,2 octobre 2021  7:14 ,2 octobre 2021  8:09 ,55.05,18.71
28600563,Finished,2 octobre 2021  3:03 ,2 octobre 2021  4:19 ,76.0,16.13
28607223,Finished,3 octobre 2021  11:09 ,3 octobre 2021  11:32 ,22.93,10.97
28620155,Finished,3 octobre 2021  10:00 ,3 octobre 2021  10:47 ,46.58,19.35
3415756,Finished,3 octobre 2021  11:39 ,4 octobre 2021  12:41 ,61.0,13.55
3522190,Finished,27 septembre 2021  2:14 ,27 septembre 2021  3:02 ,47.98,19.35
28609645,Finished,3 octobre 2021  3:21 ,3 octobre 2021  3:54 ,33.32,17.42
28605064,Finished,3 octobre 2021  12:33 ,3 octobre 2021  1:45 ,72.0,20.0
28617603,Finished,1 octobre 2021  8:06 ,1 octobre 2021  9:53 ,107.0,11.61
28600712,Finished,3 octobre 2021  1:47 ,3 octobre 2021  2:30 ,43.53,12.26
28610127,Finished,4 octobre 2021  1:18 ,4 octobre 2021  2:15 ,56.6,14.84
28602563,Finished,3 octobre 2021  10:09 ,3 octobre 2021  10:42 ,33.45,17.42
28610328,Finished,3 octobre 2021  9:13 ,3 octobre 2021  10:20 ,66.0,16.13
28717871,Finished,3 octobre 2021  1:28 ,3 octobre 2021  3:07 ,98.0,10.97
28601343,Finished,3 octobre 2021  1:00 ,3 octobre 2021  2:36 ,95.0,12.26
3603679,Finished,2 octobre 2021  6:36 ,2 octobre 2021  8:36 ,119.0,5.81
3809215,Finished,3 octobre 2021  11:39 ,4 octobre 2021  1:05 ,86.0,8.39
3800646,Finished,3 octobre 2021  5:59 ,3 octobre 2021  6:30 ,31.07,20.0
28603036,Finished,2 octobre 2021  3:55 ,2 octobre 2021  5:22 ,86.0,7.74
21109001,Finished,3 octobre 2021  10:44 ,3 octobre 2021  11:53 ,69.0,16.13
28602830,Finished,2 octobre 2021  3:23 ,2 octobre 2021  4:04 ,40.95,15.48
28609129,Finished,3 octobre 2021  10:26 ,3 octobre 2021  11:03 ,37.17,9.68
28603833,Finished,1 octobre 2021  1:55 ,1 octobre 2021  2:26 ,30.62,15.48
28720778,Finished,3 octobre 2021  11:22 ,3 octobre 2021  11:31 ,8.93,12.9
3872127,Finished,4 octobre 2021  1:50 ,4 octobre 2021  2:26 ,36.73,10.97
21113646,Finished,2 octobre 2021  12:07 ,2 octobre 2021  2:02 ,114.0,14.84
28709864,Finished,3 octobre 2021  4:52 ,3 octobre 2021  5:10 ,18.55,16.13
21102696,Finished,4 octobre 2021  1:25 ,4 octobre 2021  2:17 ,51.73,14.19
28602191,Finished,1 octobre 2021  5:08 ,1 octobre 2021  5:43 ,34.85,14.84
28716807,Finished,3 octobre 2021  10:54 ,4 octobre 2021  12:08 ,73.0,17.42
21112855,Finished,3 octobre 2021  11:06 ,3 octobre 2021  11:38 ,31.9,16.77
28600602,Finished,29 septembre 2021  4:07 ,29 septembre 2021  4:47 ,40.32,15.48
3809224,Finished,1 octobre 2021  6:16 ,1 octobre 2021  6:44 ,28.77,15.48
21104636,Finished,28 septembre 2021  12:57 ,28 septembre 2021  1:41 ,43.57,20.0
28600518,Finished,3 octobre 2021  12:30 ,3 octobre 2021  1:24 ,54.68,12.26
21113317,Finished,3 octobre 2021  10:47 ,4 octobre 2021  12:03 ,76.0,10.32
28636372,Finished,4 octobre 2021  12:40 ,4 octobre 2021  12:59 ,19.05,16.13
28602737,Finished,2 octobre 2021  3:49 ,2 octobre 2021  5:30 ,100.0,11.61
28600880,Finished,30 septembre 2021  2:36 ,30 septembre 2021  2:55 ,19.8,14.19
28603735,Finished,29 septembre 2021  1:57 ,29 septembre 2021  3:11 ,74.0,18.06
3805942,Finished,1 octobre 2021  11:46 ,1 octobre 2021  1:45 ,119.0,15.48
28605296,Finished,30 septembre 2021  10:47 ,30 septembre 2021  11:38 ,51.4,14.84
3808834,Finished,2 octobre 2021  2:10 ,2 octobre 2021  3:34 ,84.0,13.55
28009976,Finished,3 octobre 2021  4:41 ,3 octobre 2021  6:06 ,84.0,9.68
28606375,Finished,3 octobre 2021  6:36 ,3 octobre 2021  7:51 ,74.0,19.35
21109006,Finished,4 octobre 2021  6:23 ,4 octobre 2021  6:50 ,27.25,5.81
28717408,Finished,1 octobre 2021  8:06 ,1 octobre 2021  9:52 ,105.0,10.97
28610100,Finished,4 octobre 2021  2:56 ,4 octobre 2021  4:09 ,72.0,16.77
28607006,Finished,3 octobre 2021  3:26 ,3 octobre 2021  5:26 ,120.0,10.97
