ID number,State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /1.00,Q. 2 /1.00,Q. 3 /1.00,Q. 4 /1.00,Q. 5 /1.00,Q. 6 /1.00,Q. 7 /14.00
3700052.0,Finished,13 December 2020  6:02 PM,13 December 2020  6:22 PM,20.42,19.00,1.00,1.00,1.00,1.00,0.00,1.00,14.00
3804472.0,Finished,13 December 2020  11:39 PM,14 December 2020  12:31 AM,52.02,20.00,1.00,1.00,1.00,1.00,1.00,1.00,14.00
28007865.0,Finished,12 December 2020  1:38 PM,12 December 2020  1:52 PM,14.58,4.06,1.00,1.00,0.00,0.00,0.00,0.00,2.06
3670334.0,Finished,13 December 2020  5:54 PM,13 December 2020  5:58 PM,4.4,18.59,1.00,1.00,1.00,1.00,0.00,1.00,13.59
3811248.0,Finished,14 December 2020  8:58 AM,14 December 2020  10:33 AM,94.0,4.41,1.00,1.00,1.00,1.00,0.00,0.00,0.41
3700044.0,Finished,13 December 2020  6:37 PM,13 December 2020  7:23 PM,46.53,12.82,1.00,1.00,1.00,1.00,1.00,0.00,7.82
3702332.0,Finished,14 December 2020  12:28 AM,14 December 2020  12:43 AM,14.73,20.00,1.00,1.00,1.00,1.00,1.00,1.00,14.00
3872484.0,Finished,13 December 2020  6:38 PM,13 December 2020  7:25 PM,47.48,11.59,1.00,1.00,1.00,1.00,1.00,0.00,6.59
3970770.0,Finished,12 December 2020  7:25 PM,12 December 2020  8:03 PM,38.72,13.06,1.00,1.00,1.00,1.00,0.00,0.00,9.06
3413637.0,Finished,13 December 2020  11:24 PM,13 December 2020  11:59 PM,35.18,20.00,1.00,1.00,1.00,1.00,1.00,1.00,14.00
3802658.0,Finished,14 December 2020  9:33 AM,14 December 2020  10:22 AM,49.2,19.00,1.00,1.00,1.00,1.00,0.00,1.00,14.00
3520893.0,Finished,13 December 2020  11:19 PM,14 December 2020  12:31 AM,72.0,20.00,1.00,1.00,1.00,1.00,1.00,1.00,14.00
3800131.0,Finished,12 December 2020  3:23 PM,12 December 2020  4:28 PM,64.0,10.82,1.00,0.00,1.00,0.00,1.00,0.00,7.82
3800297.0,Finished,12 December 2020  3:19 PM,12 December 2020  4:04 PM,45.25,10.82,1.00,0.00,1.00,0.00,1.00,0.00,7.82
2351624.0,Finished,13 December 2020  5:26 PM,13 December 2020  6:40 PM,73.0,4.47,1.00,1.00,0.00,0.00,0.00,0.00,2.47
3710230.0,Finished,14 December 2020  8:52 AM,14 December 2020  9:26 AM,34.58,19.00,1.00,1.00,1.00,1.00,0.00,1.00,14.00
28008879.0,Finished,14 December 2020  3:02 AM,14 December 2020  3:42 AM,40.3,8.41,0.00,0.00,0.00,0.00,1.00,0.00,7.41
3709947.0,Finished,12 December 2020  3:23 PM,12 December 2020  4:21 PM,57.9,14.47,1.00,1.00,1.00,1.00,1.00,0.00,9.47
3708962.0,Finished,13 December 2020  2:59 PM,13 December 2020  3:55 PM,56.43,19.00,1.00,1.00,1.00,1.00,1.00,0.00,14.00
