ID number,State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /5.45,Q. 2 /4.55,Q. 3 /0.91,Q. 4 /0.91,Q. 5 /1.82,Q. 6 /3.64,Q. 7 /2.73
28618173.0,Finished,19 septembre 2021  4:45 ,19 septembre 2021  5:21 ,35.97,11.82,2.73,2.73,0.91,0.00,1.82,1.82,1.82
3703339.0,Finished,19 septembre 2021  11:11 ,19 septembre 2021  11:53 ,41.13,10.00,1.82,2.73,0.91,0.00,1.82,0.91,1.82
21116094.0,Finished,19 septembre 2021  10:26 ,19 septembre 2021  11:32 ,66.0,10.00,4.55,-,-,0.00,1.82,1.82,1.82
28615820.0,Finished,17 septembre 2021  12:34 ,17 septembre 2021  1:22 ,47.2,16.36,5.45,3.64,0.91,0.00,0.91,3.64,1.82
28603688.0,Finished,17 septembre 2021  10:46 ,17 septembre 2021  11:37 ,51.07,2.73,1.82,0.91,-,-,-,-,-
28606345.0,Finished,18 septembre 2021  12:06 ,18 septembre 2021  12:58 ,52.0,19.09,5.45,4.55,0.91,0.91,1.82,3.64,1.82
3811248.0,Finished,19 septembre 2021  3:31 ,19 septembre 2021  5:21 ,109.0,10.00,1.82,2.73,0.91,0.00,1.82,0.91,1.82
28600150.0,Finished,18 septembre 2021  10:45 ,18 septembre 2021  11:39 ,54.37,11.82,4.55,0.91,0.91,0.00,1.82,1.82,1.82
3804657.0,Finished,20 septembre 2021  10:17 ,20 septembre 2021  10:22 ,5.22,6.36,-,-,0.91,0.91,1.82,0.91,1.82
3801327.0,Finished,15 septembre 2021  5:14 ,15 septembre 2021  5:40 ,25.88,15.45,2.73,3.64,0.91,0.91,1.82,3.64,1.82
21116827.0,Finished,19 septembre 2021  9:31 ,19 septembre 2021  10:40 ,68.0,16.36,5.45,4.55,0.91,0.91,1.82,1.82,0.91
3800191.0,Finished,16 septembre 2021  2:48 ,16 septembre 2021  3:20 ,31.53,18.64,5.45,4.55,0.91,0.45,1.82,3.64,1.82
28600741.0,Finished,18 septembre 2021  10:15 ,18 septembre 2021  11:16 ,61.0,3.64,0.91,0.91,0.00,-,0.91,0.91,0.00
28606994.0,Finished,20 septembre 2021  12:04 ,20 septembre 2021  1:37 ,93.0,12.73,4.55,2.73,0.91,0.00,1.82,0.91,1.82
28604113.0,Finished,18 septembre 2021  8:46 ,18 septembre 2021  10:25 ,98.0,15.45,5.45,3.64,0.91,0.00,1.82,2.73,0.91
21107392.0,Finished,16 septembre 2021  10:21 ,16 septembre 2021  10:57 ,36.57,11.82,4.55,2.73,0.91,0.91,1.82,0.00,0.91
28609954.0,Finished,13 septembre 2021  3:56 ,13 septembre 2021  5:56 ,120.0,7.73,1.82,0.91,0.91,0.45,1.82,0.91,0.91
21113585.0,Finished,18 septembre 2021  8:16 ,18 septembre 2021  9:40 ,83.0,8.18,2.73,1.82,0.91,0.00,1.82,0.91,0.00
28607755.0,Finished,20 septembre 2021  4:42 ,20 septembre 2021  5:39 ,56.93,14.09,4.55,2.73,0.91,0.45,1.82,2.73,0.91
28600693.0,Finished,17 septembre 2021  7:26 ,17 septembre 2021  7:50 ,23.7,15.91,4.55,4.55,0.91,0.45,1.82,1.82,1.82
28601765.0,Finished,20 septembre 2021  9:35 ,20 septembre 2021  10:21 ,46.27,4.55,0.91,0.91,0.00,0.00,0.91,0.91,0.91
28607704.0,Finished,18 septembre 2021  5:56 ,18 septembre 2021  6:50 ,54.62,5.45,1.82,0.91,0.00,0.00,0.91,1.82,0.00
28601009.0,Finished,19 septembre 2021  9:52 ,19 septembre 2021  10:40 ,48.03,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
3970759.0,Finished,19 septembre 2021  10:05 ,20 septembre 2021  12:05 ,120.0,0.00,-,-,-,-,-,-,-
3803083.0,Finished,19 septembre 2021  10:10 ,19 septembre 2021  11:47 ,96.0,7.27,4.55,0.91,0.00,0.00,1.82,0.00,0.00
28601285.0,Finished,19 septembre 2021  9:03 ,19 septembre 2021  10:52 ,109.0,11.82,5.45,1.82,0.00,0.00,1.82,0.91,1.82
3680880.0,Finished,18 septembre 2021  3:05 ,18 septembre 2021  3:51 ,46.32,12.73,4.55,4.55,0.00,0.00,0.91,1.82,0.91
21101133.0,Finished,13 septembre 2021  4:24 ,13 septembre 2021  5:02 ,38.12,10.91,2.73,1.82,0.91,0.91,1.82,0.91,1.82
3703980.0,Finished,18 septembre 2021  9:27 ,18 septembre 2021  10:13 ,45.95,14.55,5.45,4.55,0.91,0.00,0.91,0.91,1.82
