ID number,State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /0.65,Q. 2 /5.16,Q. 3 /1.29,Q. 4 /3.87,Q. 5 /3.87,Q. 6 /2.58,Q. 7 /2.58
28709428.0,Finished,1 October 2022  4:28 PM,1 October 2022  4:36 PM,8.37,16.13,0.65,1.29,1.29,3.87,3.87,2.58,2.58
28720888.0,Finished,1 October 2022  4:28 PM,1 October 2022  5:29 PM,60.0,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28616272.0,Finished,1 October 2022  4:29 PM,1 October 2022  6:29 PM,120.0,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28712429.0,Finished,1 October 2022  4:29 PM,1 October 2022  6:00 PM,90.0,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28712609.0,Finished,1 October 2022  4:30 PM,1 October 2022  5:20 PM,50.12,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28709278.0,Finished,1 October 2022  4:31 PM,1 October 2022  6:30 PM,118.0,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
3800073.0,Finished,1 October 2022  4:33 PM,1 October 2022  6:21 PM,107.0,17.42,0.65,2.58,1.29,3.87,3.87,2.58,2.58
21218709.0,Finished,1 October 2022  4:38 PM,1 October 2022  5:43 PM,64.0,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28708274.0,Finished,1 October 2022  4:39 PM,1 October 2022  5:22 PM,43.25,16.77,0.00,2.58,1.29,3.87,3.87,2.58,2.58
28711710.0,Finished,1 October 2022  4:39 PM,1 October 2022  5:27 PM,47.85,16.13,0.65,1.29,1.29,3.87,3.87,2.58,2.58
3702508.0,Finished,1 October 2022  4:39 PM,1 October 2022  5:00 PM,20.83,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
21214576.0,Finished,1 October 2022  4:40 PM,1 October 2022  5:20 PM,40.45,12.90,0.65,5.16,1.29,0.00,0.65,2.58,2.58
28710097.0,Finished,1 October 2022  4:42 PM,1 October 2022  5:22 PM,40.23,15.48,0.00,1.29,1.29,3.87,3.87,2.58,2.58
21117173.0,Finished,1 October 2022  4:43 PM,1 October 2022  5:54 PM,71.0,13.55,0.65,5.16,1.29,0.00,1.29,2.58,2.58
28620097.0,Finished,1 October 2022  4:50 PM,1 October 2022  6:05 PM,74.0,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28613143.0,Finished,1 October 2022  5:00 PM,1 October 2022  5:54 PM,54.28,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28706765.0,Finished,1 October 2022  5:02 PM,1 October 2022  5:56 PM,54.67,16.13,0.65,1.29,1.29,3.87,3.87,2.58,2.58
28706762.0,Finished,1 October 2022  5:07 PM,1 October 2022  5:33 PM,26.13,14.84,0.00,4.52,1.29,0.00,3.87,2.58,2.58
28706076.0,Finished,1 October 2022  5:09 PM,1 October 2022  5:21 PM,12.33,17.42,0.65,5.16,1.29,1.29,3.87,2.58,2.58
28705068.0,Finished,1 October 2022  5:12 PM,1 October 2022  6:04 PM,51.88,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
3802649.0,Finished,1 October 2022  5:14 PM,1 October 2022  5:48 PM,34.7,18.71,0.65,5.16,0.00,3.87,3.87,2.58,2.58
3971297.0,Finished,1 October 2022  5:14 PM,1 October 2022  6:26 PM,71.0,16.77,0.65,5.16,1.29,3.87,0.65,2.58,2.58
21208501.0,Finished,1 October 2022  5:18 PM,1 October 2022  5:51 PM,32.6,19.35,0.00,5.16,1.29,3.87,3.87,2.58,2.58
3800477.0,Finished,1 October 2022  5:21 PM,1 October 2022  6:14 PM,53.35,15.48,0.65,5.16,0.00,3.87,0.65,2.58,2.58
28608893.0,Finished,1 October 2022  5:24 PM,1 October 2022  5:38 PM,13.58,20.00,0.65,5.16,1.29,3.87,3.87,2.58,2.58
28610654.0,Finished,1 October 2022  5:27 PM,1 October 2022  5:54 PM,26.65,19.35,0.65,5.16,1.29,3.87,3.23,2.58,2.58
28607928.0,Finished,1 October 2022  5:44 PM,1 October 2022  6:13 PM,28.22,11.61,0.00,-,-,3.87,3.87,1.29,2.58
21200527.0,Finished,1 October 2022  6:01 PM,1 October 2022  6:20 PM,19.12,10.32,0.65,0.00,0.00,1.29,3.87,1.94,2.58
3803177.0,Finished,1 October 2022  6:12 PM,1 October 2022  6:26 PM,13.47,14.84,0.65,5.16,0.00,0.00,3.87,2.58,2.58
