ID number,State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /5.00,Q. 2 /3.00,Q. 3 /4.00,Q. 4 /6.00,Q. 5 /1.00,Q. 6 /1.00
28708487.0,Finished,24 September 2022  4:35 PM,24 September 2022  5:16 PM,40.23,20.00,5.00,3.00,4.00,6.00,1.00,1.00
3702933.0,Finished,24 September 2022  4:36 PM,24 September 2022  5:29 PM,52.73,13.00,5.00,3.00,4.00,0.00,0.00,1.00
28706902.0,Finished,24 September 2022  4:37 PM,24 September 2022  5:18 PM,40.35,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28720764.0,Finished,24 September 2022  4:38 PM,24 September 2022  5:03 PM,25.15,16.00,5.00,3.00,4.00,3.00,1.00,0.00
21117173.0,Finished,24 September 2022  4:45 PM,24 September 2022  5:37 PM,51.7,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28720263.0,Finished,24 September 2022  4:47 PM,24 September 2022  5:38 PM,51.45,16.00,5.00,3.00,3.00,3.00,1.00,1.00
21113008.0,Finished,24 September 2022  4:53 PM,24 September 2022  5:40 PM,47.25,20.00,5.00,3.00,4.00,6.00,1.00,1.00
3872127.0,Finished,24 September 2022  5:03 PM,24 September 2022  6:30 PM,86.0,17.78,2.78,3.00,4.00,6.00,1.00,1.00
28705425.0,Finished,24 September 2022  5:03 PM,24 September 2022  5:26 PM,22.18,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28602563.0,Finished,24 September 2022  5:10 PM,24 September 2022  5:17 PM,7.28,17.00,5.00,0.00,4.00,6.00,1.00,1.00
28600470.0,Finished,24 September 2022  5:11 PM,24 September 2022  6:13 PM,61.0,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28708274.0,Finished,24 September 2022  5:13 PM,24 September 2022  5:43 PM,30.67,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28710097.0,Finished,24 September 2022  5:15 PM,24 September 2022  5:43 PM,28.65,20.00,5.00,3.00,4.00,6.00,1.00,1.00
21208501.0,Finished,24 September 2022  5:19 PM,24 September 2022  5:32 PM,13.82,13.78,2.78,3.00,4.00,3.00,1.00,0.00
3802649.0,Finished,24 September 2022  5:23 PM,24 September 2022  5:52 PM,28.1,14.00,5.00,3.00,2.00,3.00,0.00,1.00
28631085.0,Finished,24 September 2022  5:39 PM,24 September 2022  6:01 PM,22.0,20.00,5.00,3.00,4.00,6.00,1.00,1.00
21215817.0,Finished,24 September 2022  5:42 PM,24 September 2022  5:47 PM,5.73,7.00,5.00,0.00,0.00,0.00,1.00,1.00
3800477.0,Finished,24 September 2022  5:44 PM,24 September 2022  6:28 PM,43.63,20.00,5.00,3.00,4.00,6.00,1.00,1.00
21208283.0,Finished,24 September 2022  5:46 PM,24 September 2022  6:17 PM,31.42,6.00,5.00,0.00,0.00,0.00,1.00,0.00
21213350.0,Finished,24 September 2022  5:51 PM,24 September 2022  6:29 PM,38.02,20.00,5.00,3.00,4.00,6.00,1.00,1.00
