State,Started on,Completed,Time taken,Grade/20.00
Finished,24 September 2022  2:33 PM,24 September 2022  3:07 PM,34.12,20.0
Finished,24 September 2022  2:37 PM,24 September 2022  3:41 PM,63.0,14.0
Finished,24 September 2022  2:39 PM,24 September 2022  3:06 PM,27.45,20.0
Finished,24 September 2022  2:39 PM,24 September 2022  4:06 PM,86.0,15.89
Finished,24 September 2022  2:42 PM,24 September 2022  4:01 PM,79.0,20.0
Finished,24 September 2022  2:46 PM,24 September 2022  4:32 PM,105.0,20.0
Finished,24 September 2022  2:47 PM,24 September 2022  4:13 PM,86.0,19.0
Finished,24 September 2022  2:49 PM,24 September 2022  4:31 PM,101.0,20.0
Finished,24 September 2022  2:51 PM,24 September 2022  3:27 PM,36.28,10.78
Finished,24 September 2022  2:52 PM,24 September 2022  3:38 PM,46.25,20.0
Finished,24 September 2022  2:55 PM,24 September 2022  3:46 PM,51.23,16.0
Finished,24 September 2022  2:55 PM,24 September 2022  3:45 PM,49.8,18.0
Finished,24 September 2022  2:59 PM,24 September 2022  3:36 PM,37.65,15.56
Finished,24 September 2022  2:59 PM,24 September 2022  4:59 PM,120.0,2.11
Finished,24 September 2022  3:07 PM,24 September 2022  4:44 PM,97.0,20.0
Finished,24 September 2022  3:12 PM,24 September 2022  3:57 PM,45.97,20.0
Finished,24 September 2022  3:15 PM,24 September 2022  3:51 PM,36.15,20.0
Finished,24 September 2022  3:15 PM,24 September 2022  4:38 PM,82.0,12.89
Finished,24 September 2022  3:18 PM,24 September 2022  5:18 PM,120.0,19.0
Finished,24 September 2022  3:21 PM,24 September 2022  5:21 PM,120.0,20.0
Finished,24 September 2022  3:22 PM,24 September 2022  4:03 PM,41.55,20.0
Finished,24 September 2022  3:24 PM,24 September 2022  5:07 PM,102.0,16.0
Finished,24 September 2022  3:25 PM,24 September 2022  4:25 PM,60.0,11.78
Finished,24 September 2022  3:31 PM,24 September 2022  5:07 PM,96.0,16.0
Finished,24 September 2022  3:40 PM,24 September 2022  4:36 PM,56.1,20.0
Finished,24 September 2022  3:41 PM,24 September 2022  4:33 PM,51.88,20.0
Finished,24 September 2022  3:43 PM,24 September 2022  4:32 PM,48.9,20.0
Finished,24 September 2022  3:44 PM,24 September 2022  4:28 PM,43.5,20.0
Finished,24 September 2022  3:44 PM,24 September 2022  4:19 PM,34.47,20.0
Finished,24 September 2022  3:47 PM,24 September 2022  4:02 PM,15.4,20.0
Finished,24 September 2022  3:48 PM,24 September 2022  4:47 PM,59.37,20.0
Finished,24 September 2022  3:50 PM,24 September 2022  4:37 PM,47.2,16.0
Finished,24 September 2022  3:52 PM,24 September 2022  5:21 PM,88.0,12.0
Finished,24 September 2022  3:53 PM,24 September 2022  4:33 PM,40.72,20.0
Finished,24 September 2022  3:54 PM,24 September 2022  4:22 PM,28.27,20.0
Finished,24 September 2022  3:56 PM,24 September 2022  5:12 PM,75.0,20.0
Finished,24 September 2022  3:58 PM,24 September 2022  4:52 PM,53.9,20.0
Finished,24 September 2022  4:00 PM,24 September 2022  4:27 PM,27.33,20.0
Finished,24 September 2022  4:02 PM,24 September 2022  4:27 PM,24.27,19.0
Finished,24 September 2022  4:04 PM,24 September 2022  4:40 PM,36.28,20.0
Finished,24 September 2022  4:05 PM,24 September 2022  5:14 PM,69.0,20.0
Finished,24 September 2022  4:06 PM,24 September 2022  4:59 PM,52.62,20.0
Finished,24 September 2022  4:07 PM,24 September 2022  4:39 PM,31.13,20.0
Finished,24 September 2022  4:09 PM,24 September 2022  4:57 PM,48.08,20.0
Finished,24 September 2022  4:09 PM,24 September 2022  5:17 PM,68.0,20.0
Finished,24 September 2022  4:19 PM,24 September 2022  5:18 PM,59.35,20.0
Finished,24 September 2022  4:19 PM,24 September 2022  4:57 PM,37.82,17.0
Finished,24 September 2022  4:19 PM,24 September 2022  5:48 PM,88.0,20.0
Finished,24 September 2022  4:20 PM,24 September 2022  5:10 PM,50.05,20.0
Finished,24 September 2022  4:20 PM,24 September 2022  5:18 PM,58.18,16.0
Finished,24 September 2022  4:22 PM,24 September 2022  5:03 PM,41.0,17.78
Finished,24 September 2022  4:23 PM,24 September 2022  6:05 PM,101.0,20.0
Finished,24 September 2022  4:26 PM,24 September 2022  4:47 PM,20.38,20.0
Finished,24 September 2022  4:26 PM,24 September 2022  4:46 PM,19.1,20.0
Finished,24 September 2022  4:28 PM,24 September 2022  5:10 PM,42.8,17.78
Finished,24 September 2022  4:29 PM,24 September 2022  5:14 PM,44.7,16.0
Finished,24 September 2022  4:29 PM,24 September 2022  5:14 PM,44.32,16.0
Finished,24 September 2022  4:30 PM,24 September 2022  5:30 PM,59.92,20.0
Finished,24 September 2022  4:30 PM,24 September 2022  5:28 PM,57.2,20.0
Finished,24 September 2022  4:33 PM,24 September 2022  5:08 PM,35.02,20.0
Finished,24 September 2022  4:35 PM,24 September 2022  6:19 PM,104.0,20.0
Finished,24 September 2022  4:35 PM,24 September 2022  5:16 PM,40.23,20.0
Finished,24 September 2022  4:36 PM,24 September 2022  5:29 PM,52.73,13.0
Finished,24 September 2022  4:37 PM,24 September 2022  5:18 PM,40.35,20.0
Finished,24 September 2022  4:38 PM,24 September 2022  5:03 PM,25.15,16.0
Finished,24 September 2022  4:45 PM,24 September 2022  5:37 PM,51.7,20.0
Finished,24 September 2022  4:47 PM,24 September 2022  5:38 PM,51.45,16.0
Finished,24 September 2022  4:53 PM,24 September 2022  5:40 PM,47.25,20.0
Finished,24 September 2022  5:03 PM,24 September 2022  6:30 PM,86.0,17.78
Finished,24 September 2022  5:03 PM,24 September 2022  5:26 PM,22.18,20.0
Finished,24 September 2022  5:10 PM,24 September 2022  5:17 PM,7.28,17.0
Finished,24 September 2022  5:11 PM,24 September 2022  6:13 PM,61.0,20.0
Finished,24 September 2022  5:13 PM,24 September 2022  5:43 PM,30.67,20.0
Finished,24 September 2022  5:15 PM,24 September 2022  5:43 PM,28.65,20.0
Finished,24 September 2022  5:19 PM,24 September 2022  5:32 PM,13.82,13.78
Finished,24 September 2022  5:23 PM,24 September 2022  5:52 PM,28.1,14.0
Finished,24 September 2022  5:39 PM,24 September 2022  6:01 PM,22.0,20.0
Finished,24 September 2022  5:42 PM,24 September 2022  5:47 PM,5.73,7.0
Finished,24 September 2022  5:44 PM,24 September 2022  6:28 PM,43.63,20.0
Finished,24 September 2022  5:46 PM,24 September 2022  6:17 PM,31.42,6.0
Finished,24 September 2022  5:51 PM,24 September 2022  6:29 PM,38.02,20.0
Finished,27 September 2022  8:36 AM,27 September 2022  9:11 AM,34.63,12.26
Finished,27 September 2022  4:16 PM,27 September 2022  5:55 PM,98.0,20.0
Finished,27 September 2022  7:09 PM,27 September 2022  7:59 PM,50.03,14.19
Finished,28 September 2022  8:58 AM,28 September 2022  9:36 AM,38.38,17.42
Finished,28 September 2022  9:10 AM,28 September 2022  10:26 AM,76.0,9.03
Finished,28 September 2022  10:21 AM,28 September 2022  10:26 AM,4.98,9.03
Finished,28 September 2022  11:17 AM,28 September 2022  12:23 PM,65.0,13.55
Finished,28 September 2022  4:16 PM,28 September 2022  5:31 PM,75.0,17.42
Finished,28 September 2022  4:18 PM,28 September 2022  5:27 PM,69.0,17.42
Finished,28 September 2022  5:22 PM,28 September 2022  5:28 PM,6.22,17.42
Finished,29 September 2022  12:26 AM,29 September 2022  1:31 AM,65.0,18.71
Finished,29 September 2022  1:16 AM,29 September 2022  2:19 AM,63.0,14.19
Finished,29 September 2022  8:49 AM,29 September 2022  9:55 AM,66.0,20.0
Finished,29 September 2022  10:10 AM,29 September 2022  10:53 AM,43.35,14.84
Finished,29 September 2022  10:11 AM,29 September 2022  10:51 AM,40.48,14.84
Finished,29 September 2022  1:05 PM,29 September 2022  2:13 PM,67.0,12.26
Finished,29 September 2022  2:25 PM,29 September 2022  3:05 PM,40.12,17.42
Finished,29 September 2022  2:25 PM,29 September 2022  4:25 PM,120.0,17.42
Finished,29 September 2022  4:12 PM,29 September 2022  5:06 PM,54.4,18.71
Finished,29 September 2022  4:12 PM,29 September 2022  4:57 PM,45.5,18.71
Finished,29 September 2022  4:13 PM,29 September 2022  5:05 PM,52.32,13.55
Finished,29 September 2022  5:00 PM,29 September 2022  5:27 PM,26.83,18.71
Finished,29 September 2022  5:58 PM,29 September 2022  6:25 PM,27.32,20.0
Finished,29 September 2022  10:50 PM,29 September 2022  11:36 PM,45.78,20.0
Finished,29 September 2022  11:04 PM,29 September 2022  11:35 PM,31.23,14.84
Finished,29 September 2022  11:24 PM,30 September 2022  12:17 AM,52.68,19.35
Finished,30 September 2022  9:32 AM,30 September 2022  10:42 AM,70.0,15.48
Finished,30 September 2022  1:36 PM,30 September 2022  1:56 PM,20.15,12.9
Finished,30 September 2022  1:37 PM,30 September 2022  2:06 PM,29.17,10.97
Finished,30 September 2022  3:06 PM,30 September 2022  3:58 PM,52.63,15.48
Finished,30 September 2022  3:12 PM,30 September 2022  4:18 PM,66.0,10.97
Finished,30 September 2022  4:07 PM,30 September 2022  4:32 PM,25.43,15.48
Finished,30 September 2022  4:33 PM,30 September 2022  6:29 PM,116.0,12.9
Finished,30 September 2022  5:04 PM,30 September 2022  6:04 PM,60.0,20.0
Finished,30 September 2022  5:21 PM,30 September 2022  7:09 PM,107.0,14.19
Finished,30 September 2022  5:57 PM,30 September 2022  6:39 PM,41.95,20.0
Finished,30 September 2022  5:58 PM,30 September 2022  7:27 PM,89.0,16.13
Finished,30 September 2022  6:16 PM,30 September 2022  7:30 PM,74.0,9.68
Finished,30 September 2022  6:17 PM,30 September 2022  7:04 PM,46.9,18.71
Finished,30 September 2022  6:32 PM,30 September 2022  7:01 PM,28.87,13.55
Finished,30 September 2022  6:48 PM,30 September 2022  7:47 PM,59.32,9.68
Finished,30 September 2022  7:06 PM,30 September 2022  7:34 PM,28.27,8.39
Finished,30 September 2022  7:18 PM,30 September 2022  9:12 PM,113.0,18.71
Finished,30 September 2022  7:40 PM,30 September 2022  9:04 PM,83.0,16.77
Finished,30 September 2022  8:28 PM,30 September 2022  9:27 PM,59.27,12.26
Finished,30 September 2022  8:55 PM,30 September 2022  10:11 PM,76.0,16.13
Finished,30 September 2022  9:33 PM,30 September 2022  11:03 PM,89.0,14.84
Finished,30 September 2022  10:00 PM,30 September 2022  11:04 PM,64.0,20.0
Finished,30 September 2022  10:04 PM,30 September 2022  11:16 PM,72.0,15.48
Finished,30 September 2022  10:04 PM,30 September 2022  11:18 PM,73.0,15.48
Finished,30 September 2022  10:05 PM,30 September 2022  11:34 PM,89.0,9.68
Finished,30 September 2022  10:11 PM,30 September 2022  11:04 PM,53.13,20.0
Finished,30 September 2022  10:11 PM,30 September 2022  11:05 PM,53.7,20.0
Finished,30 September 2022  10:48 PM,1 October 2022  12:13 AM,85.0,12.26
Finished,30 September 2022  10:48 PM,30 September 2022  11:17 PM,28.53,16.13
Finished,30 September 2022  11:02 PM,30 September 2022  11:32 PM,29.72,9.68
Finished,30 September 2022  11:04 PM,30 September 2022  11:10 PM,6.72,16.13
Finished,30 September 2022  11:15 PM,1 October 2022  12:16 AM,61.0,14.84
Finished,30 September 2022  11:18 PM,1 October 2022  12:04 AM,45.67,12.26
Finished,30 September 2022  11:35 PM,1 October 2022  12:17 AM,41.97,12.9
Finished,30 September 2022  11:41 PM,1 October 2022  12:27 AM,46.35,16.13
Finished,30 September 2022  11:59 PM,1 October 2022  12:09 AM,9.87,16.77
Finished,1 October 2022  12:04 AM,1 October 2022  12:28 AM,23.32,12.26
Finished,1 October 2022  12:05 AM,1 October 2022  12:28 AM,23.33,12.26
Finished,1 October 2022  2:06 AM,1 October 2022  2:16 AM,9.77,11.61
Finished,1 October 2022  7:41 AM,1 October 2022  8:25 AM,44.5,15.48
Finished,1 October 2022  8:19 AM,1 October 2022  9:19 AM,59.8,9.03
Finished,1 October 2022  8:30 AM,1 October 2022  8:38 AM,8.32,15.48
Finished,1 October 2022  9:20 AM,1 October 2022  11:20 AM,120.0,6.45
Finished,1 October 2022  9:30 AM,1 October 2022  10:44 AM,74.0,9.68
Finished,1 October 2022  9:44 AM,1 October 2022  10:44 AM,59.72,11.61
Finished,1 October 2022  9:47 AM,1 October 2022  10:50 AM,63.0,16.13
Finished,1 October 2022  9:51 AM,1 October 2022  11:00 AM,68.0,16.13
Finished,1 October 2022  10:05 AM,1 October 2022  11:00 AM,54.47,14.84
Finished,1 October 2022  10:06 AM,1 October 2022  11:00 AM,53.75,16.13
Finished,1 October 2022  10:14 AM,1 October 2022  11:28 AM,73.0,20.0
Finished,1 October 2022  10:19 AM,1 October 2022  11:56 AM,97.0,15.48
Finished,1 October 2022  10:21 AM,1 October 2022  10:59 AM,38.8,12.26
Finished,1 October 2022  10:32 AM,1 October 2022  11:15 AM,43.55,14.84
Finished,1 October 2022  10:39 AM,1 October 2022  12:35 PM,116.0,16.77
Finished,1 October 2022  10:45 AM,1 October 2022  11:05 AM,20.22,20.0
Finished,1 October 2022  10:47 AM,1 October 2022  12:47 PM,120.0,13.55
Finished,1 October 2022  10:48 AM,1 October 2022  11:35 AM,46.85,13.55
Finished,1 October 2022  10:55 AM,1 October 2022  11:54 AM,58.5,14.84
Finished,1 October 2022  10:58 AM,1 October 2022  12:02 PM,63.0,15.81
Finished,1 October 2022  10:58 AM,1 October 2022  11:56 AM,57.17,16.13
Finished,1 October 2022  11:19 AM,1 October 2022  12:40 PM,80.0,14.84
Finished,1 October 2022  11:45 AM,1 October 2022  12:55 PM,70.0,18.71
Finished,1 October 2022  12:02 PM,1 October 2022  12:44 PM,41.85,20.0
Finished,1 October 2022  12:07 PM,1 October 2022  12:36 PM,28.63,16.13
Finished,1 October 2022  12:40 PM,1 October 2022  1:59 PM,79.0,10.97
Finished,1 October 2022  12:40 PM,1 October 2022  12:57 PM,16.9,14.84
Finished,1 October 2022  1:03 PM,1 October 2022  1:26 PM,22.67,20.0
Finished,1 October 2022  1:06 PM,1 October 2022  2:10 PM,63.0,17.42
Finished,1 October 2022  1:08 PM,1 October 2022  1:38 PM,29.18,16.77
Finished,1 October 2022  1:14 PM,1 October 2022  1:25 PM,11.72,17.42
Finished,1 October 2022  1:14 PM,1 October 2022  1:25 PM,11.2,13.55
Finished,1 October 2022  1:31 PM,1 October 2022  2:05 PM,34.0,6.45
Finished,1 October 2022  1:32 PM,1 October 2022  3:00 PM,87.0,18.71
Finished,1 October 2022  1:43 PM,1 October 2022  2:46 PM,62.0,5.48
Finished,1 October 2022  1:49 PM,1 October 2022  3:49 PM,119.0,18.71
Finished,1 October 2022  1:58 PM,1 October 2022  3:11 PM,72.0,18.71
Finished,1 October 2022  2:05 PM,1 October 2022  3:14 PM,69.0,9.68
Finished,1 October 2022  2:07 PM,1 October 2022  3:41 PM,93.0,20.0
Finished,1 October 2022  2:10 PM,1 October 2022  3:44 PM,94.0,17.42
Finished,1 October 2022  2:10 PM,1 October 2022  3:45 PM,95.0,14.84
Finished,1 October 2022  2:11 PM,1 October 2022  3:40 PM,89.0,20.0
Finished,1 October 2022  2:11 PM,1 October 2022  4:06 PM,114.0,11.61
Finished,1 October 2022  2:12 PM,1 October 2022  2:14 PM,1.85,15.48
Finished,1 October 2022  2:26 PM,1 October 2022  3:18 PM,51.53,20.0
Finished,1 October 2022  2:33 PM,1 October 2022  2:57 PM,24.72,18.71
Finished,1 October 2022  2:34 PM,1 October 2022  3:12 PM,37.73,16.13
Finished,1 October 2022  2:34 PM,1 October 2022  3:55 PM,80.0,14.19
Finished,1 October 2022  2:39 PM,1 October 2022  3:20 PM,40.35,17.42
Finished,1 October 2022  2:41 PM,1 October 2022  3:53 PM,71.0,17.42
Finished,1 October 2022  2:46 PM,1 October 2022  3:27 PM,40.88,9.68
Finished,1 October 2022  2:47 PM,1 October 2022  4:10 PM,82.0,16.13
Finished,1 October 2022  2:49 PM,1 October 2022  3:56 PM,67.0,14.19
Finished,1 October 2022  2:50 PM,1 October 2022  3:34 PM,44.5,11.61
Finished,1 October 2022  2:51 PM,1 October 2022  3:36 PM,45.13,16.77
Finished,1 October 2022  2:54 PM,1 October 2022  4:23 PM,88.0,20.0
Finished,1 October 2022  2:54 PM,1 October 2022  4:00 PM,66.0,14.19
Finished,1 October 2022  3:04 PM,1 October 2022  3:52 PM,48.05,20.0
Finished,1 October 2022  3:04 PM,1 October 2022  3:52 PM,48.07,18.71
Finished,1 October 2022  3:06 PM,1 October 2022  5:06 PM,120.0,20.0
Finished,1 October 2022  3:07 PM,1 October 2022  3:29 PM,21.48,14.84
Finished,1 October 2022  3:10 PM,1 October 2022  4:50 PM,99.0,15.48
Finished,1 October 2022  3:11 PM,1 October 2022  3:40 PM,29.53,20.0
Finished,1 October 2022  3:13 PM,1 October 2022  4:23 PM,69.0,13.55
Finished,1 October 2022  3:15 PM,1 October 2022  4:18 PM,63.0,19.35
Finished,1 October 2022  3:15 PM,1 October 2022  4:09 PM,53.4,16.13
Finished,1 October 2022  3:20 PM,1 October 2022  4:55 PM,94.0,20.0
Finished,1 October 2022  3:20 PM,1 October 2022  3:31 PM,11.07,20.0
Finished,1 October 2022  3:20 PM,1 October 2022  3:42 PM,21.23,20.0
Finished,1 October 2022  3:22 PM,1 October 2022  3:42 PM,20.87,20.0
Finished,1 October 2022  3:22 PM,1 October 2022  4:25 PM,63.0,16.13
Finished,1 October 2022  3:24 PM,1 October 2022  3:50 PM,25.97,16.13
Finished,1 October 2022  3:24 PM,1 October 2022  3:52 PM,27.67,20.0
Finished,1 October 2022  3:26 PM,1 October 2022  4:14 PM,47.72,12.9
Finished,1 October 2022  3:26 PM,1 October 2022  4:08 PM,42.17,17.42
Finished,1 October 2022  3:27 PM,1 October 2022  4:14 PM,47.22,15.48
Finished,1 October 2022  3:28 PM,1 October 2022  5:03 PM,95.0,20.0
Finished,1 October 2022  3:33 PM,1 October 2022  4:08 PM,34.32,16.13
Finished,1 October 2022  3:34 PM,1 October 2022  4:21 PM,46.93,12.9
Finished,1 October 2022  3:34 PM,1 October 2022  4:42 PM,68.0,16.13
Finished,1 October 2022  3:37 PM,1 October 2022  4:25 PM,48.12,16.13
Finished,1 October 2022  3:38 PM,1 October 2022  3:58 PM,20.03,13.55
Finished,1 October 2022  3:39 PM,1 October 2022  4:32 PM,53.22,11.61
Finished,1 October 2022  3:39 PM,1 October 2022  4:40 PM,60.0,20.0
Finished,1 October 2022  3:40 PM,1 October 2022  5:40 PM,120.0,17.42
Finished,1 October 2022  3:40 PM,1 October 2022  4:30 PM,50.28,12.9
Finished,1 October 2022  3:41 PM,1 October 2022  4:23 PM,41.38,20.0
Finished,1 October 2022  3:46 PM,1 October 2022  4:13 PM,26.83,6.45
Finished,1 October 2022  3:47 PM,1 October 2022  5:47 PM,120.0,20.0
Finished,1 October 2022  3:47 PM,1 October 2022  4:40 PM,52.58,20.0
Finished,1 October 2022  3:57 PM,1 October 2022  4:42 PM,45.65,20.0
Finished,1 October 2022  3:58 PM,1 October 2022  5:10 PM,71.0,14.84
Finished,1 October 2022  3:58 PM,1 October 2022  5:18 PM,79.0,18.71
Finished,1 October 2022  4:00 PM,1 October 2022  6:01 PM,120.0,19.35
Finished,1 October 2022  4:02 PM,1 October 2022  4:35 PM,33.8,10.32
Finished,1 October 2022  4:02 PM,1 October 2022  4:29 PM,27.35,20.0
Finished,1 October 2022  4:02 PM,1 October 2022  4:27 PM,24.7,16.13
Finished,1 October 2022  4:02 PM,1 October 2022  5:45 PM,102.0,18.71
Finished,1 October 2022  4:03 PM,1 October 2022  5:05 PM,61.0,20.0
Finished,1 October 2022  4:05 PM,1 October 2022  5:15 PM,69.0,20.0
Finished,1 October 2022  4:11 PM,1 October 2022  5:22 PM,71.0,20.0
Finished,1 October 2022  4:13 PM,1 October 2022  5:52 PM,99.0,20.0
Finished,1 October 2022  4:13 PM,1 October 2022  4:48 PM,34.97,17.42
Finished,1 October 2022  4:13 PM,1 October 2022  4:48 PM,34.92,17.42
Finished,1 October 2022  4:14 PM,1 October 2022  6:03 PM,109.0,13.55
Finished,1 October 2022  4:15 PM,1 October 2022  4:41 PM,25.9,20.0
Finished,1 October 2022  4:16 PM,1 October 2022  4:37 PM,21.08,20.0
Finished,1 October 2022  4:16 PM,1 October 2022  4:40 PM,23.3,13.23
Finished,1 October 2022  4:18 PM,1 October 2022  4:56 PM,38.52,16.13
Finished,1 October 2022  4:18 PM,1 October 2022  5:04 PM,45.58,19.35
Finished,1 October 2022  4:20 PM,1 October 2022  4:51 PM,30.7,14.84
Finished,1 October 2022  4:24 PM,1 October 2022  4:48 PM,24.08,20.0
Finished,1 October 2022  4:24 PM,1 October 2022  5:07 PM,42.77,20.0
Finished,1 October 2022  4:24 PM,1 October 2022  5:29 PM,64.0,16.13
Finished,1 October 2022  4:25 PM,1 October 2022  5:21 PM,56.57,20.0
Finished,1 October 2022  4:25 PM,1 October 2022  5:08 PM,42.72,20.0
Finished,1 October 2022  4:25 PM,1 October 2022  5:03 PM,37.55,20.0
Finished,1 October 2022  4:26 PM,1 October 2022  5:53 PM,86.0,16.77
Finished,1 October 2022  4:27 PM,1 October 2022  5:47 PM,80.0,20.0
Finished,1 October 2022  4:27 PM,1 October 2022  5:29 PM,61.0,16.13
Finished,1 October 2022  4:28 PM,1 October 2022  5:22 PM,54.12,20.0
Finished,1 October 2022  4:28 PM,1 October 2022  4:36 PM,8.37,16.13
Finished,1 October 2022  4:28 PM,1 October 2022  5:29 PM,60.0,20.0
Finished,1 October 2022  4:29 PM,1 October 2022  6:29 PM,120.0,20.0
Finished,1 October 2022  4:29 PM,1 October 2022  6:00 PM,90.0,20.0
Finished,1 October 2022  4:30 PM,1 October 2022  5:20 PM,50.12,20.0
Finished,1 October 2022  4:31 PM,1 October 2022  6:30 PM,118.0,20.0
Finished,1 October 2022  4:33 PM,1 October 2022  6:21 PM,107.0,17.42
Finished,1 October 2022  4:38 PM,1 October 2022  5:43 PM,64.0,20.0
Finished,1 October 2022  4:39 PM,1 October 2022  5:22 PM,43.25,16.77
Finished,1 October 2022  4:39 PM,1 October 2022  5:27 PM,47.85,16.13
Finished,1 October 2022  4:39 PM,1 October 2022  5:00 PM,20.83,20.0
Finished,1 October 2022  4:40 PM,1 October 2022  5:20 PM,40.45,12.9
Finished,1 October 2022  4:42 PM,1 October 2022  5:22 PM,40.23,15.48
Finished,1 October 2022  4:43 PM,1 October 2022  5:54 PM,71.0,13.55
Finished,1 October 2022  4:50 PM,1 October 2022  6:05 PM,74.0,20.0
Finished,1 October 2022  5:00 PM,1 October 2022  5:54 PM,54.28,20.0
Finished,1 October 2022  5:02 PM,1 October 2022  5:56 PM,54.67,16.13
Finished,1 October 2022  5:07 PM,1 October 2022  5:33 PM,26.13,14.84
Finished,1 October 2022  5:09 PM,1 October 2022  5:21 PM,12.33,17.42
Finished,1 October 2022  5:12 PM,1 October 2022  6:04 PM,51.88,20.0
Finished,1 October 2022  5:14 PM,1 October 2022  5:48 PM,34.7,18.71
Finished,1 October 2022  5:14 PM,1 October 2022  6:26 PM,71.0,16.77
Finished,1 October 2022  5:18 PM,1 October 2022  5:51 PM,32.6,19.35
Finished,1 October 2022  5:21 PM,1 October 2022  6:14 PM,53.35,15.48
Finished,1 October 2022  5:24 PM,1 October 2022  5:38 PM,13.58,20.0
Finished,1 October 2022  5:27 PM,1 October 2022  5:54 PM,26.65,19.35
Finished,1 October 2022  5:44 PM,1 October 2022  6:13 PM,28.22,11.61
Finished,1 October 2022  6:01 PM,1 October 2022  6:20 PM,19.12,10.32
Finished,1 October 2022  6:12 PM,1 October 2022  6:26 PM,13.47,14.84
Finished,3 October 2022  4:10 PM,3 October 2022  5:05 PM,55.07,19.69
Finished,4 October 2022  9:17 AM,4 October 2022  10:05 AM,48.27,10.36
Finished,4 October 2022  12:55 PM,4 October 2022  2:02 PM,66.0,19.38
Finished,5 October 2022  1:05 PM,5 October 2022  2:02 PM,56.25,20.0
Finished,5 October 2022  2:02 PM,5 October 2022  2:59 PM,56.78,20.0
Finished,5 October 2022  4:16 PM,5 October 2022  5:06 PM,49.67,19.69
Finished,5 October 2022  4:27 PM,5 October 2022  4:46 PM,18.97,19.69
Finished,5 October 2022  4:48 PM,5 October 2022  5:22 PM,33.72,19.69
Finished,5 October 2022  5:18 PM,5 October 2022  6:27 PM,69.0,18.15
Finished,6 October 2022  1:19 PM,6 October 2022  2:10 PM,50.35,19.18
Finished,6 October 2022  3:02 PM,6 October 2022  4:11 PM,68.0,19.79
Finished,6 October 2022  3:07 PM,6 October 2022  4:09 PM,61.0,19.38
Finished,6 October 2022  3:07 PM,6 October 2022  4:09 PM,61.0,19.69
Finished,6 October 2022  3:08 PM,6 October 2022  4:09 PM,61.0,19.79
Finished,6 October 2022  3:08 PM,6 October 2022  4:11 PM,62.0,20.0
Finished,6 October 2022  3:54 PM,6 October 2022  4:31 PM,36.67,19.38
Finished,6 October 2022  3:54 PM,6 October 2022  4:29 PM,34.85,19.38
Finished,6 October 2022  5:11 PM,6 October 2022  5:41 PM,30.08,14.77
Finished,6 October 2022  8:23 PM,6 October 2022  8:59 PM,35.82,15.59
Finished,6 October 2022  10:47 PM,7 October 2022  12:47 AM,120.0,15.59
Finished,7 October 2022  10:29 AM,7 October 2022  11:12 AM,42.88,15.38
Finished,7 October 2022  1:07 PM,7 October 2022  2:58 PM,111.0,15.59
Finished,7 October 2022  1:45 PM,7 October 2022  2:42 PM,56.43,14.36
Finished,7 October 2022  2:39 PM,7 October 2022  3:15 PM,36.6,15.28
Finished,7 October 2022  3:13 PM,7 October 2022  3:39 PM,26.5,12.97
Finished,7 October 2022  4:03 PM,7 October 2022  4:37 PM,34.42,20.0
Finished,7 October 2022  4:12 PM,7 October 2022  5:42 PM,90.0,19.08
Finished,7 October 2022  4:30 PM,7 October 2022  6:30 PM,119.0,16.26
Finished,7 October 2022  4:32 PM,7 October 2022  5:25 PM,52.72,20.0
Finished,7 October 2022  4:43 PM,7 October 2022  5:41 PM,58.35,16.31
Finished,7 October 2022  4:43 PM,7 October 2022  5:28 PM,45.2,20.0
Finished,7 October 2022  4:56 PM,7 October 2022  6:10 PM,74.0,10.36
Finished,7 October 2022  5:29 PM,7 October 2022  6:40 PM,70.0,15.38
Finished,7 October 2022  5:58 PM,7 October 2022  7:05 PM,66.0,17.95
Finished,7 October 2022  6:14 PM,7 October 2022  8:14 PM,119.0,14.82
Finished,7 October 2022  6:17 PM,7 October 2022  7:20 PM,63.0,18.87
Finished,7 October 2022  6:21 PM,7 October 2022  6:35 PM,13.95,19.33
Finished,7 October 2022  7:16 PM,7 October 2022  8:08 PM,51.73,16.82
Finished,7 October 2022  7:20 PM,7 October 2022  8:49 PM,88.0,15.08
Finished,7 October 2022  8:08 PM,7 October 2022  9:09 PM,61.0,19.69
Finished,7 October 2022  8:10 PM,7 October 2022  9:14 PM,63.0,19.38
Finished,7 October 2022  8:25 PM,7 October 2022  8:53 PM,27.57,18.05
Finished,7 October 2022  8:38 PM,7 October 2022  9:33 PM,55.08,19.69
Finished,7 October 2022  8:39 PM,7 October 2022  9:06 PM,26.93,19.64
Finished,7 October 2022  9:13 PM,7 October 2022  10:34 PM,81.0,18.05
Finished,7 October 2022  9:52 PM,7 October 2022  10:51 PM,58.55,19.69
Finished,7 October 2022  10:03 PM,7 October 2022  11:07 PM,64.0,19.38
Finished,7 October 2022  10:20 PM,8 October 2022  12:20 AM,120.0,15.9
Finished,7 October 2022  10:24 PM,7 October 2022  10:30 PM,6.2,18.21
Finished,7 October 2022  10:29 PM,8 October 2022  12:29 AM,119.0,13.23
Finished,7 October 2022  10:29 PM,8 October 2022  12:18 AM,108.0,13.95
Finished,7 October 2022  10:31 PM,7 October 2022  11:18 PM,47.12,16.1
Finished,7 October 2022  10:46 PM,8 October 2022  12:32 AM,105.0,18.41
